,year,nationality,gender,subj_code,subj_name,number
2456,2019,NATA,GESW,SF258,Arbeitsverwaltung,5
2457,2019,NATD,GESW,SF188,Allgemeine Literaturwissenschaft,2883
2458,2021,NATD,GESW,SF188,Allgemeine Literaturwissenschaft,3063
2459,2022,NATA,GESW,SF194,Tonmeister,17
2460,2022,NATA,GESM,SF216,Glastechnik/Keramik,10
2461,2019,NATA,GESW,SF018,Berufsbezogene Fremdsprachenausbildung,249
2462,2022,NATD,GESW,SF210,Verkehrswirtschaft,360
2463,2022,NATA,GESW,SF204,Malerei,149
2464,2023,NATA,GESM,SF152,Allg. Sprachwissenschaft/Indogermanistik,388
2465,2022,NATD,GESM,SF266,Finanzverwaltung,937
2466,2018,NATD,GESM,SF353,Pflanzenproduktion,418
2467,2020,NATA,GESM,SF171,Vermessungswesen (Geodäsie),758
2468,2023,NATA,GESM,SF548,Ur- und Frühgeschichte,37
2469,2020,NATD,GESM,SF257,Arbeits- und Berufsberatung,204
2470,2019,NATD,GESW,SF042,Wirtschaftsrecht,11522
2471,2022,NATD,GESW,SF116,Textilgestaltung,2078
2472,2023,NATD,GESW,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",407
2473,2020,NATA,GESW,SF177,Werkstofftechnik,494
2474,2023,NATA,GESM,SF058,"Forstwissenschaft, -wirtschaft",417
2475,2020,NATD,GESM,SF111,Mineralogie,109
2476,2023,NATA,GESW,SF144,Technische Kybernetik,17
2477,2022,NATD,GESM,SF026,Biologie,16523
2478,2021,NATA,GESM,SF361,Schulpädagogik,40
2479,2020,NATA,GESM,SF077,Wasserwirtschaft,319
2480,2020,NATA,GESW,SF031,Byzantinistik,12
2481,2018,NATA,GESM,SF171,Vermessungswesen (Geodäsie),777
2482,2020,NATD,GESW,SF210,Verkehrswirtschaft,459
2483,2019,NATD,GESM,SF195,Gesundheitspädagogik,958
2484,2019,NATD,GESM,SF205,Bildhauerei/Plastik,94
2485,2020,NATA,GESM,SF078,Indologie,19
2486,2020,NATA,GESW,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",1558
2487,2018,NATD,GESW,SF092,"Kunstgeschichte, Kunstwissenschaft",8131
2488,2023,NATD,GESW,SF305,Medientechnik,2992
2489,2021,NATD,GESM,SF206,Polnisch,22
2490,2021,NATA,GESM,SF121,Medieninformatik,1347
2491,2018,NATD,GESW,SF102,Schauspiel,246
2492,2019,NATA,GESM,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",32
2493,2021,NATD,GESM,SF050,Geografie/Erdkunde,9810
2494,2020,NATD,GESM,SF017,Bauingenieurwesen/Ingenieurbau,32124
2495,2023,NATD,GESW,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",184
2496,2020,NATA,GESW,SF270,Berufs- und Wirtschaftspädagogik,58
2497,2018,NATA,GESM,SF077,Wasserwirtschaft,289
2498,2021,NATD,GESM,SF290,Sonstige Fächer,1069
2499,2018,NATA,GESW,SF163,Rhythmik,5
2500,2020,NATD,GESW,SF116,Textilgestaltung,2126
2501,2021,NATA,GESM,SF027,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
2502,2021,NATD,GESW,SF042,Wirtschaftsrecht,11862
2503,2021,NATD,GESW,SF282,Biotechnologie,6218
2504,2018,NATD,GESW,SF008,Anglistik/Englisch,29431
2505,2022,NATA,GESM,SF310,Regenerative Energien,1037
2506,2018,NATD,GESM,SF114,Musikwissenschaft/-geschichte,2125
2507,2022,NATA,GESM,SF060,Gartenbau,79
2508,2019,NATA,GESM,SF026,Biologie,2714
2509,2021,NATA,GESW,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,66
2510,2023,NATD,GESW,SF055,Orientierungsstudium Gesellschaftswissenschaften,0
2511,2021,NATD,GESM,SF196,Studienkolleg,0
2512,2021,NATA,GESW,SF259,Auswärtige Angelegenheiten,0
2513,2019,NATA,GESM,SF266,Finanzverwaltung,4
2514,2018,NATA,GESW,SF069,Grafikdesign/Kommunikationsgestaltung,2009
2515,2019,NATA,GESW,SF019-07,Friesisch (2007 aufgelöst),0
2516,2021,NATD,GESW,SF189,Niederdeutsch,2
2517,2019,NATD,GESW,SF189,Niederdeutsch,2
2518,2022,NATD,GESM,SF027,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
2519,2018,NATD,GESM,SF110,Meteorologie,753
2520,2022,NATA,GESW,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
2521,2020,NATA,GESM,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
2522,2019,NATA,GESW,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,79
2523,2023,NATD,GESM,SF215,Gesundheitstechnik,4410
2524,2021,NATA,GESW,SF019,Orientierungsstudium MINT,0
2525,2022,NATA,GESM,SF119,Niederländisch,13
2526,2019,NATD,GESW,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),755
2527,2021,NATA,GESW,SF255,Archivwesen,8
2528,2022,NATD,GESM,SF121,Medieninformatik,10167
2529,2018,NATD,GESM,SF256,Rechtspflege,627
2530,2022,NATA,GESW,SF197,Holzbau,6
2531,2019,NATD,GESM,SF199,Lernbereich Technik,719
2532,2019,NATD,GESM,SF209,Tschechisch,7
2533,2022,NATD,GESW,SF115,Grundschul-/Primärstufenpädagogik,8205
2534,2023,NATA,GESM,SF155,Theaterwissenschaft,83
2535,2022,NATA,GESW,SF207,Sorabistik,5
2536,2020,NATD,GESM,SF114,Musikwissenschaft/-geschichte,2004
2537,2019,NATD,GESW,SF043,Neugriechisch,20
2538,2023,NATA,GESW,SF385,Geoökologie,86
2539,2020,NATA,GESM,SF076,Hütten- und Gießereiwesen,297
2540,2018,NATA,GESM,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
2541,2018,NATA,GESW,SF160,Computerlinguistik,320
2542,2020,NATD,GESW,SF211,Energieverfahrenstechnik,1013
2543,2018,NATA,GESW,SF316,Elektronische Energietechnik,115
2544,2021,NATD,GESM,SF303,Kommunikationswissenschaft/Publizistik,4781
2545,2019,NATD,GESM,SF292,Islamische Studien/Islamische Theologie,297
2546,2023,NATD,GESW,SF294,Materialwissenschaften,360
2547,2019,NATA,GESM,SF265,Bankwesen,6
2548,2023,NATA,GESW,SF145,Sinologie/Koreanistik,524
2549,2020,NATA,GESW,SF173,Ethnologie,415
2550,2021,NATA,GESM,SF264,Sozialversicherung,65
2551,2018,NATA,GESM,SF076,Hütten- und Gießereiwesen,297
2552,2020,NATD,GESW,SF117,Ausländerpädagogik,125
2553,2018,NATA,GESW,SF066,Geophysik,79
2554,2019,NATD,GESM,SF052,Erziehungswissenschaft (Pädagogik),12546
2555,2021,NATA,GESM,SF024,Europäische Ethnologie und Kulturwissenschaft,228
2556,2019,NATD,GESM,SF208,Soziale Arbeit,14473
2557,2023,NATD,GESW,SF304,Medienwirtschaft/Medienmanagement,7031
2558,2021,NATD,GESW,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),766
2559,2021,NATD,GESM,SF199,Lernbereich Technik,635
2560,2022,NATA,GESM,SF213,Versorgungstechnik,322
2561,2019,NATD,GESW,SF282,Biotechnologie,6046
2562,2022,NATD,GESM,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",293
2563,2018,NATD,GESM,SF257,Arbeits- und Berufsberatung,131
2564,2021,NATD,GESM,SF209,Tschechisch,5
2565,2018,NATD,GESW,SF095,Latein,1438
2566,2021,NATD,GESW,SF043,Neugriechisch,17
2567,2018,NATD,GESW,SF105,Mathematik,26448
2568,2018,NATD,GESM,SF017,Bauingenieurwesen/Ingenieurbau,32286
2569,2019,NATA,GESM,SF025,Biochemie,579
2570,2021,NATD,GESM,SF053,"Evangelische Theologie, - Religionslehre",3675
2571,2019,NATD,GESM,SF302,Medienwissenschaft,3638
2572,2023,NATD,GESW,SF054,Film und Fernsehen,1082
2573,2019,NATA,GESW,SF255,Archivwesen,2
2574,2022,NATD,GESM,SF268,Verkehrswesen,0
2575,2022,NATA,GESW,SF050,Geografie/Erdkunde,639
2576,2021,NATA,GESW,SF018,Berufsbezogene Fremdsprachenausbildung,177
2577,2022,NATD,GESM,SF028,Brauwesen/Getränketechnologie,439
2578,2023,NATD,GESM,SF060,Gartenbau,1037
2579,2018,NATD,GESM,SF111,Mineralogie,34
2580,2021,NATA,GESW,SF256,Rechtspflege,1
2581,2022,NATD,GESM,SF122,"Orientalistik, Altorientalistik",351
2582,2021,NATD,GESW,SF044,Ost- und Südosteuropa-Studien,208
2583,2023,NATD,GESM,SF216,Glastechnik/Keramik,62
2584,2019,NATA,GESW,SF016,Baltistik,1
2585,2022,NATA,GESW,SF196,Studienkolleg,0
2586,2019,NATD,GESW,SF284,Angewandte Sprachwissenschaft,3793
2587,2022,NATA,GESW,SF206,Polnisch,15
2588,2020,NATD,GESM,SF113,Musikerziehung,3302
2589,2018,NATA,GESM,SF075,Holzwirtschaft,19
2590,2023,NATD,GESW,SF302,Medienwissenschaft,8444
2591,2020,NATA,GESM,SF075,Holzwirtschaft,28
2592,2019,NATD,GESM,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
2593,2020,NATD,GESM,SF353,Pflanzenproduktion,367
2594,2019,NATD,GESW,SF044,Ost- und Südosteuropa-Studien,243
2595,2023,NATD,GESM,SF310,Regenerative Energien,2065
2596,2022,NATD,GESW,SF114,Musikwissenschaft/-geschichte,1914
2597,2023,NATA,GESM,SF154,Lernbereich Gesellschaftslehre,5
2598,2020,NATA,GESW,SF175,Volkswirtschaftslehre,2403
2599,2019,NATD,GESM,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
2600,2023,NATD,GESW,SF053,"Evangelische Theologie, - Religionslehre",4441
2601,2020,NATD,GESM,SF019,Orientierungsstudium MINT,0
2602,2023,NATA,GESW,SF146,Slawistik (Slawische Philologie),348
2603,2020,NATA,GESW,SF174,Volkskunde,100
2604,2021,NATA,GESM,SF265,Bankwesen,5
2605,2021,NATD,GESM,SF292,Islamische Studien/Islamische Theologie,394
2606,2018,NATA,GESW,SF161,Diakoniewissenschaft,10
2607,2019,NATA,GESM,SF264,Sozialversicherung,64
2608,2020,NATD,GESW,SF212,Feinwerktechnik,47
2609,2021,NATA,GESM,SF025,Biochemie,653
2610,2023,NATD,GESW,SF303,Kommunikationswissenschaft/Publizistik,11658
2611,2019,NATD,GESM,SF197,Holzbau,587
2612,2019,NATD,GESM,SF207,Sorabistik,9
2613,2020,NATD,GESM,SF259,Auswärtige Angelegenheiten,102
2614,2021,NATD,GESM,SF302,Medienwissenschaft,3757
2615,2019,NATA,GESW,SF110,Meteorologie,87
2616,2021,NATA,GESW,SF111,Mineralogie,15
2617,2022,NATD,GESM,SF361,Schulpädagogik,152
2618,2021,NATD,GESM,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
2619,2020,NATD,GESW,SF118,Technomathematik,484
2620,2018,NATA,GESW,SF067,Germanistik/Deutsch,5990
2621,2018,NATD,GESM,SF258,Arbeitsverwaltung,278
2622,2023,NATD,GESW,SF199,Lernbereich Technik,232
2623,2018,NATD,GESW,SF094,Wasserbau,401
2624,2021,NATD,GESM,SF208,Soziale Arbeit,17364
2625,2019,NATA,GESW,SF256,Rechtspflege,2
2626,2022,NATA,GESW,SF300,Biomedizin,511
2627,2018,NATD,GESW,SF104,Maschinenbau/-wesen,9979
2628,2021,NATD,GESW,SF284,Angewandte Sprachwissenschaft,3388
2629,2018,NATD,GESM,SF018,Berufsbezogene Fremdsprachenausbildung,450
2630,2022,NATA,GESW,SF290,Sonstige Fächer,942
2631,2023,NATD,GESW,SF209,Tschechisch,9
2632,2019,NATA,GESM,SF024,Europäische Ethnologie und Kulturwissenschaft,210
2633,2021,NATD,GESM,SF052,Erziehungswissenschaft (Pädagogik),12525
2634,2019,NATA,GESM,SF018,Berufsbezogene Fremdsprachenausbildung,133
2635,2020,NATD,GESM,SF121,Medieninformatik,10892
2636,2020,NATA,GESM,SF181,Wirtschaftspädagogik,81
2637,2022,NATD,GESW,SF068,Geschichte,13145
2638,2023,NATD,GESM,SF204,Malerei,205
2639,2020,NATD,GESM,SF361,Schulpädagogik,173
2640,2020,NATA,GESW,SF167,Europäische Wirtschaft,216
2641,2023,NATD,GESM,SF194,Tonmeister,357
2642,2019,NATA,GESM,SF258,Arbeitsverwaltung,5
2643,2018,NATA,GESM,SF039,Geowissenschaften allgemein,943
2644,2021,NATA,GESM,SF160,Computerlinguistik,292
2645,2023,NATD,GESW,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
2646,2021,NATD,GESM,SF006,Amerikanistik/Amerikakunde,648
2647,2023,NATA,GESM,SF144,Technische Kybernetik,36
2648,2022,NATA,GESM,SF165,Orchestermusik,494
2649,2019,NATA,GESW,SF194,Tonmeister,12
2650,2019,NATD,GESM,SF188,Allgemeine Literaturwissenschaft,774
2651,2021,NATA,GESM,SF316,Elektronische Energietechnik,542
2652,2018,NATD,GESM,SF219,Kunststofftechnik,990
2653,2019,NATA,GESW,SF204,Malerei,154
2654,2018,NATA,GESW,SF225,Textil- und Bekleidungstechnik/-gewerbe,320
2655,2022,NATD,GESM,SF225,Textil- und Bekleidungstechnik/-gewerbe,435
2656,2019,NATD,GESW,SF134,Raumplanung,2402
2657,2021,NATA,GESW,SF253,Sozialwesen,1055
2658,2020,NATA,GESW,SF021,Betriebswirtschaftslehre,15217
2659,2020,NATD,GESM,SF027,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
2660,2023,NATD,GESW,SF019-07,Friesisch (2007 aufgelöst),0
2661,2020,NATA,GESM,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
2662,2018,NATD,GESW,SF155,Theaterwissenschaft,2100
2663,2020,NATA,GESW,SF261,Innere Verwaltung,54
2664,2021,NATA,GESM,SF066,Geophysik,128
2665,2021,NATD,GESM,SF090,Lernbereich Geisteswissenschaften,1231
2666,2020,NATA,GESW,SF260,Bundeswehrverwaltung,5
2667,2020,NATD,GESW,SF200,Computer- und Kommunikationstechniken,2061
2668,2020,NATD,GESW,SF190,Sonderpädagogik,14291
2669,2022,NATD,GESW,SF161,Diakoniewissenschaft,136
2670,2021,NATD,GESW,SF183,Wirtschafts-/Sozialgeschichte,81
2671,2021,NATD,GESM,SF007,Angewandte Kunst,1315
2672,2021,NATA,GESW,SF012,Archäologie,299
2673,2019,NATD,GESM,SF041,Sonstiges Orientierungsstudium,0
2674,2018,NATD,GESM,SF063,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
2675,2023,NATD,GESW,SF287,Neue Medien,1471
2676,2023,NATD,GESM,SF195,Gesundheitspädagogik,1312
2677,2022,NATA,GESW,SF258,Arbeitsverwaltung,7
2678,2020,NATD,GESW,SF096,Lebensmittelchemie,1503
2679,2021,NATA,GESW,SF158,Turkologie,103
2680,2020,NATD,GESW,SF106,Tanzpädagogik,124
2681,2022,NATD,GESW,SF067,Germanistik/Deutsch,47246
2682,2023,NATA,GESW,SF080,Instrumentalmusik,2517
2683,2021,NATD,GESW,SF089,Verkehrsingenieurwesen,903
2684,2018,NATA,GESM,SF132,Psychologie,1428
2685,2022,NATA,GESW,SF018,Berufsbezogene Fremdsprachenausbildung,172
2686,2023,NATD,GESW,SF141,Abfallwirtschaft,18
2687,2022,NATD,GESM,SF320,Ernährungswissenschaft,1066
2688,2020,NATD,GESM,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",354
2689,2020,NATA,GESM,SF180,Kaukasistik,0
2690,2018,NATA,GESW,SF320,Ernährungswissenschaft,313
2691,2022,NATD,GESM,SF070,Griechisch,159
2692,2018,NATA,GESM,SF038,Lateinamerika-Studien,46
2693,2020,NATA,GESW,SF168,Justizvollzug,0
2694,2019,NATA,GESM,SF017,Bauingenieurwesen/Ingenieurbau,7995
2695,2022,NATA,GESM,SF260,Bundeswehrverwaltung,0
2696,2021,NATA,GESM,SF161,Diakoniewissenschaft,15
2697,2023,NATD,GESM,SF205,Bildhauerei/Plastik,105
2698,2019,NATA,GESW,SF205,Bildhauerei/Plastik,112
2699,2018,NATA,GESW,SF226,Verfahrenstechnik,897
2700,2022,NATD,GESM,SF226,Verfahrenstechnik,4346
2701,2019,NATD,GESW,SF135,Rechtswissenschaft,59748
2702,2021,NATA,GESW,SF254,Sachunterricht (einschließlich Schulgarten),63
2703,2020,NATA,GESW,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),133
2704,2018,NATD,GESM,SF064,Naturschutz,246
2705,2020,NATD,GESM,SF026,Biologie,16435
2706,2021,NATD,GESM,SF005,Klassische Philologie,142
2707,2022,NATA,GESM,SF166,Sportmanagement/Sportökonomie,577
2708,2018,NATA,GESW,SF070,Griechisch,57
2709,2020,NATA,GESM,SF086,"Katholische Theologie, - Religionslehre",429
2710,2019,NATD,GESM,SF187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,467
2711,2020,NATA,GESW,SF262,Bibliothekswesen,1
2712,2021,NATA,GESM,SF067,Germanistik/Deutsch,1175
2713,2020,NATD,GESM,SF266,Finanzverwaltung,922
2714,2022,NATA,GESM,SF020,Bergbau/Bergtechnik,806
2715,2023,NATA,GESM,SF143,Augenoptik,27
2716,2019,NATA,GESW,SF195,Gesundheitspädagogik,128
2717,2021,NATD,GESM,SF245,Sozialpädagogik,2117
2718,2018,NATD,GESW,SF154,Lernbereich Gesellschaftslehre,226
2719,2020,NATD,GESW,SF201,Werken (technisch)/Technologie,257
2720,2019,NATD,GESM,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",272
2721,2020,NATD,GESW,SF191,Komposition,49
2722,2023,NATD,GESW,SF140,Angewandte Systemwissenschaften,464
2723,2022,NATD,GESW,SF160,Computerlinguistik,623
2724,2018,NATA,GESM,SF131,Portugiesisch,14
2725,2022,NATD,GESW,SF316,Elektronische Energietechnik,198
2726,2021,NATA,GESW,SF011,Arbeitslehre/Wirtschaftslehre,72
2727,2022,NATA,GESW,SF111,Mineralogie,21
2728,2022,NATA,GESM,SF167,Europäische Wirtschaft,168
2729,2019,NATD,GESM,SF186,Lernbereich Naturwissenschaft/Sachunterricht,914
2730,2023,NATD,GESW,SF380,Mechatronik,1073
2731,2023,NATA,GESM,SF049,Interdisz. Studien (Schwerp. Naturwissenschaften),1693
2732,2018,NATA,GESM,SF371,Tierproduktion,25
2733,2020,NATD,GESW,SF097,Lebensmitteltechnologie,2149
2734,2020,NATD,GESW,SF107,Medizin (Allgemein-Medizin),56912
2735,2019,NATA,GESM,SF257,Arbeits- und Berufsberatung,1
2736,2021,NATA,GESW,SF157,Mikroelektronik,189
2737,2022,NATA,GESW,SF257,Arbeits- und Berufsberatung,9
2738,2022,NATD,GESW,SF066,Geophysik,843
2739,2023,NATA,GESW,SF081,Iranistik,65
2740,2023,NATD,GESW,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
2741,2023,NATD,GESM,SF206,Polnisch,9
2742,2018,NATA,GESM,SF037,Archiv- und Dokumentationswissenschaft,11
2743,2021,NATD,GESW,SF184,Wirtschaftswissenschaften,33519
2744,2023,NATD,GESM,SF196,Studienkolleg,0
2745,2019,NATA,GESM,SF111,Mineralogie,48
2746,2022,NATA,GESW,SF017,Bauingenieurwesen/Ingenieurbau,3332
2747,2019,NATD,GESM,SF280,Kartografie,180
2748,2023,NATD,GESW,SF286,Mikrosystemtechnik,167
2749,2023,NATA,GESW,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
2750,2018,NATA,GESM,SF277,Wirtschaftsinformatik,5102
2751,2023,NATD,GESM,SF300,Biomedizin,510
2752,2023,NATD,GESM,SF290,Sonstige Fächer,1084
2753,2019,NATA,GESW,SF192,Dirigieren,70
2754,2022,NATD,GESM,SF071,Haushalts- und Ernährungswissenschaft,1199
2755,2019,NATA,GESW,SF202,Fertigungs-/Produktionstechnik,292
2756,2019,NATA,GESM,SF016,Baltistik,1
2757,2018,NATA,GESW,SF223,Nautik/Seefahrt,22
2758,2023,NATD,GESM,SF050,Geografie/Erdkunde,9725
2759,2019,NATD,GESM,SF044,Ost- und Südosteuropa-Studien,156
2760,2020,NATA,GESM,SF085,Japanologie,144
2761,2018,NATD,GESW,SF157,Mikroelektronik,7
2762,2021,NATA,GESM,SF064,Naturschutz,163
2763,2020,NATA,GESW,SF165,Orchestermusik,675
2764,2021,NATD,GESM,SF092,"Kunstgeschichte, Kunstwissenschaft",1991
2765,2020,NATD,GESM,SF269,Zoll- und Steuerverwaltung,2956
2766,2019,NATA,GESW,SF098,Sportpädagogik/Sportpsychologie,115
2767,2022,NATA,GESM,SF163,Rhythmik,1
2768,2018,NATD,GESW,SF011,Arbeitslehre/Wirtschaftslehre,1106
2769,2021,NATD,GESM,SF102,Schauspiel,213
2770,2018,NATA,GESW,SF129,Politikwissenschaft/Politologie,2755
2771,2019,NATA,GESW,SF108,Metalltechnik,6
2772,2022,NATD,GESM,SF321,Erwachsenenbildung und außerschulische Jugendbild.,544
2773,2020,NATD,GESM,SF123,Ingenieurinformatik/Technische Informatik,9706
2774,2019,NATD,GESW,SF230,Gesang,470
2775,2018,NATA,GESM,SF130,Westslawisch (allgemein und a.n.g.),4
2776,2021,NATD,GESM,SF009,Anthropologie (Humanbiologie),100
2777,2018,NATD,GESM,SF061,Meliorationswesen,0
2778,2023,NATA,GESM,SF146,Slawistik (Slawische Philologie),141
2779,2019,NATD,GESM,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),480
2780,2019,NATA,GESW,SF099,Lernbehindertenpädagogik (ab 2016 zu SF190),0
2781,2018,NATA,GESM,SF370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,7314
2782,2020,NATD,GESW,SF202,Fertigungs-/Produktionstechnik,704
2783,2022,NATD,GESM,SF227,Weinbau und Kellerwirtschaft,613
2784,2019,NATD,GESW,SF136,Religionswissenschaft,1047
2785,2020,NATD,GESW,SF192,Dirigieren,51
2786,2018,NATD,GESW,SF158,Turkologie,277
2787,2020,NATD,GESM,SF029,Sportwissenschaft,11477
2788,2018,NATA,GESM,SF036,Sonstige Regionalwissenschaften,39
2789,2021,NATD,GESW,SF185,Zahnmedizin,8983
2790,2023,NATA,GESW,SF082,Holz-/Fasertechnik,8
2791,2023,NATD,GESM,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
2792,2021,NATA,GESW,SF014,Astrophysik und Astronomie,141
2793,2022,NATA,GESW,SF114,Musikwissenschaft/-geschichte,539
2794,2019,NATA,GESM,SF256,Rechtspflege,0
2795,2023,NATD,GESM,SF207,Sorabistik,5
2796,2023,NATD,GESM,SF197,Holzbau,498
2797,2018,NATA,GESM,SF276,Wirtschaftsmathematik,614
2798,2019,NATA,GESM,SF110,Meteorologie,89
2799,2020,NATD,GESW,SF098,Sportpädagogik/Sportpsychologie,4412
2800,2020,NATD,GESW,SF108,Metalltechnik,116
2801,2018,NATD,GESM,SF457,Umwelttechnik (einschließlich Recycling),4638
2802,2022,NATD,GESW,SF065,Geologie/Paläontologie,140
2803,2022,NATA,GESW,SF019,Orientierungsstudium MINT,0
2804,2018,NATA,GESW,SF464,Facility Management,90
2805,2019,NATA,GESW,SF203,Industriedesign/Produktgestaltung,424
2806,2018,NATA,GESW,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,237
2807,2020,NATA,GESM,SF084,Italienisch,75
2808,2022,NATD,GESM,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),11260
2809,2021,NATA,GESM,SF065,Geologie/Paläontologie,80
2810,2020,NATA,GESW,SF166,Sportmanagement/Sportökonomie,179
2811,2020,NATD,GESM,SF268,Verkehrswesen,0
2812,2023,NATA,GESM,SF145,Sinologie/Koreanistik,202
2813,2019,NATA,GESW,SF193,Kirchenmusik,53
2814,2021,NATD,GESM,SF247,Medizinische Informatik,1435
2815,2019,NATD,GESM,SF043,Neugriechisch,14
2816,2018,NATD,GESW,SF156,Tiermedizin/Veterinärmedizin,6173
2817,2019,NATA,GESW,SF109,Publizistik (ab 2008 zu SF303),0
2818,2021,NATD,GESM,SF091,Kunsterziehung,1042
2819,2021,NATA,GESW,SF252,Journalistik (ab 2008 zu SF303),0
2820,2020,NATD,GESM,SF122,"Orientalistik, Altorientalistik",442
2821,2019,NATD,GESW,SF231,Druck- und Reproduktionstechnik,729
2822,2020,NATA,GESW,SF020,Bergbau/Bergtechnik,223
2823,2022,NATA,GESM,SF164,Jazz und Popularmusik,187
2824,2018,NATD,GESW,SF010,Arabisch/Arabistik,347
2825,2023,NATA,GESM,SF385,Geoökologie,57
2826,2019,NATD,GESM,SF189,Niederdeutsch,1
2827,2021,NATD,GESM,SF101,Restaurierungskunde,171
2828,2023,NATD,GESW,SF284,Angewandte Sprachwissenschaft,2858
2829,2019,NATD,GESM,SF282,Biotechnologie,4751
2830,2018,NATA,GESM,SF275,Wissenschaftsgeschichte/Technikgeschichte,3
2831,2021,NATD,GESM,SF008,Anglistik/Englisch,12565
2832,2020,NATD,GESW,SF203,Industriedesign/Produktgestaltung,1731
2833,2019,NATD,GESM,SF042,Wirtschaftsrecht,8628
2834,2022,NATA,GESW,SF353,Pflanzenproduktion,22
2835,2019,NATD,GESW,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",1935
2836,2020,NATD,GESW,SF193,Kirchenmusik,126
2837,2020,NATD,GESM,SF028,Brauwesen/Getränketechnologie,513
2838,2018,NATD,GESM,SF062,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
2839,2021,NATD,GESW,SF280,Kartografie,76
2840,2021,NATA,GESW,SF013,Architektur,4634
2841,2022,NATA,GESW,SF113,Musikerziehung,644
2842,2019,NATA,GESM,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,27
2843,2023,NATA,GESW,SF333,Haushaltswissenschaft,0
2844,2023,NATD,GESM,SF052,Erziehungswissenschaft (Pädagogik),12299
2845,2020,NATD,GESW,SF109,Publizistik (ab 2008 zu SF303),0
2846,2022,NATA,GESW,SF259,Auswärtige Angelegenheiten,0
2847,2019,NATA,GESM,SF255,Archivwesen,1
2848,2021,NATA,GESW,SF159,Edelstein- und Schmuckdesign,37
2849,2020,NATD,GESW,SF099,Lernbehindertenpädagogik (ab 2016 zu SF190),0
2850,2018,NATD,GESM,SF458,Umweltschutz,868
2851,2022,NATD,GESW,SF064,Naturschutz,712
2852,2023,NATD,GESW,SF044,Ost- und Südosteuropa-Studien,185
2853,2021,NATD,GESW,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",601
2854,2023,NATD,GESM,SF208,Soziale Arbeit,18063
2855,2018,NATA,GESM,SF035,Darstellende Kunst/Bühnenkunst/Regie,144
2856,2021,NATD,GESW,SF186,Lernbereich Naturwissenschaft/Sachunterricht,3606
2857,2023,NATD,GESM,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
2858,2023,NATA,GESW,SF083,Islamwissenschaft,127
2859,2018,NATD,GESM,SF312,Statistik,0
2860,2019,NATA,GESW,SF190,Sonderpädagogik,298
2861,2022,NATA,GESM,SF161,Diakoniewissenschaft,14
2862,2019,NATA,GESM,SF116,Textilgestaltung,78
2863,2019,NATA,GESW,SF200,Computer- und Kommunikationstechniken,484
2864,2022,NATD,GESM,SF221,Bioinformatik,1214
2865,2019,NATD,GESW,SF130,Westslawisch (allgemein und a.n.g.),23
2866,2020,NATD,GESM,SF023,Bildende Kunst/Grafik,1194
2867,2020,NATA,GESW,SF025,Biochemie,1015
