,acyear,nationality,gender,subj_code,subj_name,stud_count
5762,2023,NATA,GESM,SF171,Vermessungswesen (Geodäsie),198
5763,2019,NATA,GESW,SF034,Dänisch,0
5764,2020,NATD,GESM,SF085,Japanologie,190
5765,2019,NATD,GESW,SF457,Umwelttechnik (einschließlich Recycling),411
5766,2021,NATA,GESM,SF247,Medizinische Informatik,105
5767,2022,NATA,GESM,SF138,Agrarbiologie,53
5768,2022,NATD,GESW,SF371,Tierproduktion,2
5769,2021,NATA,GESW,SF235,Fahrzeugtechnik,42
5770,2019,NATA,GESW,SF235,Fahrzeugtechnik,60
5771,2019,NATD,GESW,SF165,Orchestermusik,42
5772,2022,NATA,GESW,SF227,Weinbau und Kellerwirtschaft,38
5773,2023,NATA,GESM,SF175,Volkswirtschaftslehre,782
5774,2021,NATD,GESW,SF165,Orchestermusik,27
5775,2022,NATA,GESM,SF183,Wirtschafts-/Sozialgeschichte,6
5776,2020,NATA,GESM,SF390,Archäometrie (Ingenieurarchäologie),0
5777,2023,NATA,GESW,SF361,Schulpädagogik,7
5778,2020,NATA,GESM,SF150,Spanisch,38
5779,2018,NATA,GESM,SF150,Spanisch,41
5780,2020,NATD,GESM,SF080,Instrumentalmusik,148
5781,2020,NATD,GESW,SF231,Druck- und Reproduktionstechnik,98
5782,2023,NATA,GESW,SF121,Medieninformatik,186
5783,2021,NATA,GESM,SF142,Schiffbau/Schiffstechnik,22
5784,2022,NATD,GESM,SF149,Soziologie,531
5785,2022,NATD,GESM,SF003,Agrarwissenschaft/Landwirtschaft,788
5786,2022,NATA,GESM,SF089,Verkehrsingenieurwesen,137
5787,2020,NATA,GESW,SF208,Soziale Arbeit,609
5788,2023,NATD,GESM,SF235,Fahrzeugtechnik,920
5789,2020,NATA,GESW,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
5790,2018,NATA,GESM,SF390,Archäometrie (Ingenieurarchäologie),0
5791,2020,NATA,GESW,SF207,Sorabistik,1
5792,2020,NATA,GESW,SF197,Holzbau,1
5793,2022,NATD,GESW,SF085,Japanologie,203
5794,2018,NATA,GESM,SF056,Finno-Ugristik,2
5795,2018,NATD,GESW,SF125,Agrarökonomie,72
5796,2019,NATA,GESM,SF143,Augenoptik,8
5797,2021,NATD,GESM,SF073,Judaistik/Hebräisch,16
5798,2020,NATD,GESW,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",247
5799,2018,NATA,GESW,SF184,Wirtschaftswissenschaften,1699
5800,2021,NATA,GESM,SF048,Elektrotechnik/Elektronik,2649
5801,2023,NATA,GESW,SF027,Blinden-/Sehbehindertenpädagogik(ab 2016 zu SF190),0
5802,2020,NATA,GESW,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
5803,2023,NATD,GESW,SF172,Verwaltungswissenschaft/-wesen,2613
5804,2018,NATD,GESW,SF365,Pädagogik der frühen Kindheit,542
5805,2020,NATA,GESM,SF057,Luft- und Raumfahrttechnik,193
5806,2022,NATA,GESW,SF321,Erwachsenenbildung und außerschulische Jugendbild.,13
5807,2019,NATA,GESM,SF049,Interdisz. Studien (Schwerp. Naturwissenschaften),173
5808,2023,NATD,GESW,SF078,Indologie,10
5809,2019,NATD,GESM,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),1730
5810,2018,NATD,GESM,SF081,Iranistik,5
5811,2022,NATA,GESW,SF071,Haushalts- und Ernährungswissenschaft,72
5812,2018,NATD,GESM,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),128
5813,2019,NATD,GESW,SF166,Sportmanagement/Sportökonomie,181
5814,2022,NATD,GESM,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),491
5815,2022,NATA,GESM,SF184,Wirtschaftswissenschaften,1446
5816,2022,NATA,GESW,SF226,Verfahrenstechnik,161
5817,2023,NATA,GESM,SF174,Volkskunde,3
5818,2019,NATA,GESW,SF080,Instrumentalmusik,411
5819,2019,NATD,GESM,SF321,Erwachsenenbildung und außerschulische Jugendbild.,37
5820,2019,NATD,GESW,SF260,Bundeswehrverwaltung,35
5821,2021,NATD,GESW,SF166,Sportmanagement/Sportökonomie,434
5822,2023,NATD,GESW,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
5823,2020,NATD,GESW,SF232,Gesundheitswissenschaften/-management,3685
5824,2019,NATD,GESW,SF020,Bergbau/Bergtechnik,35
5825,2020,NATD,GESM,SF235,Fahrzeugtechnik,1354
5826,2023,NATD,GESM,SF080,Instrumentalmusik,100
5827,2020,NATA,GESM,SF305,Medientechnik,55
5828,2020,NATA,GESW,SF209,Tschechisch,7
5829,2020,NATA,GESW,SF199,Lernbereich Technik,0
5830,2021,NATD,GESM,SF321,Erwachsenenbildung und außerschulische Jugendbild.,38
5831,2018,NATA,GESM,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",2
5832,2018,NATA,GESM,SF055,Orientierungsstudium Gesellschaftswissenschaften,0
5833,2020,NATA,GESM,SF056,Finno-Ugristik,0
5834,2018,NATA,GESW,SF185,Zahnmedizin,116
5835,2020,NATD,GESW,SF138,Agrarbiologie,75
5836,2020,NATA,GESW,SF052,Erziehungswissenschaft (Pädagogik),518
5837,2023,NATA,GESW,SF122,"Orientalistik, Altorientalistik",18
5838,2021,NATA,GESM,SF143,Augenoptik,4
5839,2018,NATA,GESM,SF305,Medientechnik,78
5840,2018,NATD,GESW,SF124,Ozeanografie,0
5841,2019,NATA,GESM,SF142,Schiffbau/Schiffstechnik,20
5842,2021,NATD,GESM,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),1607
5843,2023,NATD,GESW,SF171,Vermessungswesen (Geodäsie),210
5844,2020,NATA,GESW,SF302,Medienwissenschaft,153
5845,2020,NATA,GESW,SF292,Islamische Studien/Islamische Theologie,7
5846,2022,NATD,GESW,SF084,Italienisch,74
5847,2020,NATA,GESM,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",59
5848,2023,NATA,GESW,SF268,Verkehrswesen,0
5849,2022,NATA,GESW,SF320,Ernährungswissenschaft,118
5850,2021,NATD,GESW,SF260,Bundeswehrverwaltung,39
5851,2021,NATA,GESM,SF049,Interdisz. Studien (Schwerp. Naturwissenschaften),312
5852,2023,NATA,GESW,SF028,Brauwesen/Getränketechnologie,1
5853,2021,NATD,GESW,SF020,Bergbau/Bergtechnik,24
5854,2022,NATA,GESW,SF070,Griechisch,5
5855,2021,NATA,GESW,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
5856,2019,NATA,GESM,SF048,Elektrotechnik/Elektronik,3178
5857,2023,NATD,GESW,SF077,Wasserwirtschaft,34
5858,2019,NATD,GESM,SF071,Haushalts- und Ernährungswissenschaft,164
5859,2019,NATD,GESM,SF227,Weinbau und Kellerwirtschaft,115
5860,2018,NATD,GESM,SF082,Holz-/Fasertechnik,148
5861,2022,NATD,GESM,SF245,Sozialpädagogik,311
5862,2021,NATD,GESW,SF167,Europäische Wirtschaft,318
5863,2022,NATA,GESW,SF073,Judaistik/Hebräisch,7
5864,2022,NATA,GESM,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
5865,2022,NATD,GESM,SF005,Klassische Philologie,14
5866,2023,NATD,GESM,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
5867,2023,NATA,GESM,SF031,Byzantinistik,1
5868,2021,NATD,GESW,SF021,Betriebswirtschaftslehre,12791
5869,2019,NATA,GESW,SF139,Russisch,33
5870,2019,NATD,GESW,SF261,Innere Verwaltung,807
5871,2021,NATA,GESW,SF233,Nichtärztliche Heilberufe/Therapien,187
5872,2023,NATA,GESM,SF271,Deutsch als Fremdsprache oder als Zweitsprache,86
5873,2021,NATA,GESM,SF380,Mechatronik,1116
5874,2018,NATD,GESW,SF220,Milch- und Molkereiwirtschaft,5
5875,2018,NATA,GESM,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",0
5876,2019,NATA,GESM,SF140,Angewandte Systemwissenschaften,133
5877,2021,NATA,GESM,SF140,Angewandte Systemwissenschaften,127
5878,2018,NATA,GESM,SF304,Medienwirtschaft/Medienmanagement,69
5879,2020,NATA,GESM,SF294,Materialwissenschaften,75
5880,2020,NATA,GESM,SF304,Medienwirtschaft/Medienmanagement,64
5881,2018,NATA,GESM,SF294,Materialwissenschaften,48
5882,2021,NATA,GESM,SF286,Mikrosystemtechnik,135
5883,2020,NATA,GESM,SF054,Film und Fernsehen,45
5884,2019,NATD,GESW,SF021,Betriebswirtschaftslehre,14722
5885,2019,NATA,GESM,SF380,Mechatronik,1318
5886,2019,NATD,GESW,SF167,Europäische Wirtschaft,334
5887,2023,NATD,GESM,SF081,Iranistik,5
5888,2023,NATA,GESM,SF177,Werkstofftechnik,269
5889,2018,NATA,GESW,SF182,Internationale Betriebswirtschaft/Management,2237
5890,2020,NATD,GESW,SF233,Nichtärztliche Heilberufe/Therapien,2036
5891,2022,NATD,GESW,SF333,Haushaltswissenschaft,14
5892,2019,NATD,GESM,SF074,Transport-/Fördertechnik,45
5893,2021,NATA,GESM,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
5894,2023,NATD,GESW,SF076,Hütten- und Gießereiwesen,8
5895,2023,NATA,GESW,SF123,Ingenieurinformatik/Technische Informatik,265
5896,2020,NATA,GESM,SF055,Orientierungsstudium Gesellschaftswissenschaften,0
5897,2019,NATA,GESM,SF287,Neue Medien,32
5898,2020,NATA,GESW,SF205,Bildhauerei/Plastik,17
5899,2020,NATA,GESW,SF195,Gesundheitspädagogik,28
5900,2022,NATD,GESW,SF083,Islamwissenschaft,50
5901,2023,NATA,GESW,SF269,Zoll- und Steuerverwaltung,10
5902,2018,NATA,GESM,SF054,Film und Fernsehen,31
5903,2018,NATD,GESW,SF221,Bioinformatik,139
5904,2019,NATA,GESM,SF141,Abfallwirtschaft,1
5905,2020,NATD,GESW,SF139,Russisch,43
5906,2020,NATD,GESM,SF082,Holz-/Fasertechnik,128
5907,2018,NATA,GESW,SF088,Optoelektronik,4
5908,2023,NATA,GESW,SF029,Sportwissenschaft,184
5909,2020,NATA,GESM,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",1
5910,2022,NATA,GESM,SF181,Wirtschaftspädagogik,11
5911,2018,NATD,GESM,SF235,Fahrzeugtechnik,1446
5912,2021,NATA,GESW,SF080,Instrumentalmusik,366
5913,2019,NATA,GESW,SF233,Nichtärztliche Heilberufe/Therapien,142
5914,2021,NATD,GESW,SF261,Innere Verwaltung,799
5915,2018,NATD,GESW,SF127,Philosophie,1365
5916,2021,NATD,GESM,SF075,Holzwirtschaft,9
5917,2019,NATA,GESM,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
5918,2022,NATA,GESW,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),314
5919,2023,NATD,GESM,SF082,Holz-/Fasertechnik,119
5920,2023,NATA,GESM,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",379
5921,2019,NATA,GESW,SF234,Pflegewissenschaft/-management,100
5922,2021,NATA,GESW,SF234,Pflegewissenschaft/-management,111
5923,2021,NATD,GESW,SF168,Justizvollzug,27
5924,2023,NATA,GESM,SF270,Berufs- und Wirtschaftspädagogik,25
5925,2022,NATD,GESM,SF006,Amerikanistik/Amerikakunde,69
5926,2022,NATA,GESM,SF182,Internationale Betriebswirtschaft/Management,2433
5927,2019,NATD,GESW,SF262,Bibliothekswesen,6
5928,2021,NATD,GESW,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),221
5929,2018,NATA,GESM,SF303,Kommunikationswissenschaft/Publizistik,115
5930,2020,NATA,GESM,SF303,Kommunikationswissenschaft/Publizistik,78
5931,2022,NATD,GESW,SF082,Holz-/Fasertechnik,15
5932,2022,NATA,GESM,SF088,Optoelektronik,6
5933,2019,NATD,GESW,SF168,Justizvollzug,23
5934,2023,NATA,GESM,SF176,Werkerziehung,0
5935,2022,NATD,GESM,SF090,Lernbereich Geisteswissenschaften,218
5936,2018,NATA,GESW,SF183,Wirtschafts-/Sozialgeschichte,16
5937,2020,NATD,GESW,SF234,Pflegewissenschaft/-management,1297
5938,2020,NATA,GESM,SF053,"Evangelische Theologie, - Religionslehre",27
5939,2021,NATA,GESM,SF141,Abfallwirtschaft,1
5940,2019,NATD,GESW,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),293
5941,2018,NATD,GESW,SF126,Pharmazie,1189
5942,2018,NATA,GESM,SF199,Lernbereich Technik,2
5943,2018,NATA,GESM,SF209,Tschechisch,3
5944,2019,NATA,GESM,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0
5945,2021,NATD,GESM,SF074,Transport-/Fördertechnik,33
5946,2019,NATD,GESM,SF073,Judaistik/Hebräisch,10
5947,2023,NATD,GESW,SF075,Holzwirtschaft,3
5948,2020,NATA,GESW,SF206,Polnisch,5
5949,2020,NATA,GESW,SF196,Studienkolleg,0
5950,2021,NATA,GESM,SF287,Neue Medien,39
5951,2018,NATA,GESM,SF053,"Evangelische Theologie, - Religionslehre",74
5952,2020,NATD,GESM,SF081,Iranistik,7
5953,2019,NATA,GESM,SF286,Mikrosystemtechnik,171
5954,2018,NATA,GESW,SF089,Verkehrsingenieurwesen,55
5955,2021,NATA,GESM,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0
5956,2020,NATA,GESW,SF050,Geografie/Erdkunde,103
5957,2023,NATA,GESW,SF124,Ozeanografie,3
5958,2020,NATD,GESM,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
5959,2020,NATA,GESW,SF300,Biomedizin,93
5960,2020,NATA,GESW,SF290,Sonstige Fächer,326
5961,2018,NATD,GESM,SF080,Instrumentalmusik,125
5962,2021,NATD,GESW,SF262,Bibliothekswesen,6
5963,2019,NATA,GESW,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",243
5964,2023,NATA,GESM,SF273,Mittlere und neuere Geschichte,1
5965,2023,NATD,GESM,SF083,Islamwissenschaft,25
5966,2018,NATD,GESM,SF232,Gesundheitswissenschaften/-management,1522
5967,2022,NATD,GESM,SF145,Sinologie/Koreanistik,75
5968,2021,NATD,GESW,SF067,Germanistik/Deutsch,5783
5969,2022,NATA,GESW,SF075,Holzwirtschaft,3
5970,2020,NATA,GESM,SF292,Islamische Studien/Islamische Theologie,9
5971,2020,NATA,GESM,SF302,Medienwissenschaft,54
5972,2022,NATA,GESM,SF085,Japanologie,26
5973,2022,NATD,GESW,SF081,Iranistik,7
5974,2021,NATA,GESW,SF231,Druck- und Reproduktionstechnik,20
5975,2020,NATA,GESM,SF052,Erziehungswissenschaft (Pädagogik),148
5976,2023,NATA,GESW,SF263,Polizei/Verfassungsschutz,69
5977,2019,NATD,GESM,SF077,Wasserwirtschaft,69
5978,2018,NATA,GESM,SF052,Erziehungswissenschaft (Pädagogik),173
5979,2020,NATA,GESW,SF056,Finno-Ugristik,2
5980,2023,NATA,GESM,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,498
5981,2022,NATD,GESW,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
5982,2023,NATA,GESW,SF023,Bildende Kunst/Grafik,174
5983,2023,NATA,GESM,SF429,Stahlbau,0
5984,2020,NATD,GESM,SF232,Gesundheitswissenschaften/-management,1108
5985,2019,NATD,GESW,SF067,Germanistik/Deutsch,6849
5986,2023,NATD,GESM,SF333,Haushaltswissenschaft,4
5987,2020,NATA,GESM,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
5988,2018,NATA,GESM,SF302,Medienwissenschaft,91
5989,2018,NATA,GESM,SF292,Islamische Studien/Islamische Theologie,6
5990,2020,NATA,GESM,SF208,Soziale Arbeit,186
5991,2023,NATA,GESM,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,203
5992,2023,NATD,GESW,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",892
5993,2020,NATA,GESW,SF305,Medientechnik,57
5994,2020,NATA,GESM,SF199,Lernbereich Technik,2
5995,2023,NATA,GESW,SF169,Ethik,18
5996,2020,NATA,GESM,SF209,Tschechisch,0
5997,2018,NATD,GESW,SF223,Nautik/Seefahrt,32
5998,2021,NATD,GESM,SF171,Vermessungswesen (Geodäsie),411
5999,2020,NATD,GESW,SF235,Fahrzeugtechnik,76
6000,2018,NATA,GESW,SF282,Biotechnologie,245
6001,2019,NATA,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
6002,2019,NATD,GESM,SF076,Hütten- und Gießereiwesen,16
6003,2020,NATD,GESM,SF138,Agrarbiologie,52
6004,2023,NATD,GESW,SF270,Berufs- und Wirtschaftspädagogik,71
6005,2021,NATA,GESM,SF146,Slawistik (Slawische Philologie),15
6006,2018,NATA,GESW,SF042,Wirtschaftsrecht,210
6007,2018,NATA,GESM,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0
6008,2018,NATA,GESM,SF208,Soziale Arbeit,184
6009,2020,NATA,GESW,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",82
6010,2019,NATD,GESW,SF316,Elektronische Energietechnik,26
6011,2019,NATA,GESW,SF231,Druck- und Reproduktionstechnik,24
6012,2018,NATD,GESW,SF129,Politikwissenschaft/Politologie,1553
6013,2018,NATA,GESW,SF188,Allgemeine Literaturwissenschaft,102
6014,2019,NATA,GESM,SF147,Sozialkunde,13
6015,2021,NATD,GESM,SF077,Wasserwirtschaft,59
6016,2019,NATD,GESW,SF160,Computerlinguistik,66
6017,2019,NATD,GESM,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
6018,2023,NATD,GESW,SF176,Werkerziehung,13
6019,2021,NATA,GESW,SF136,Religionswissenschaft,13
6020,2021,NATD,GESW,SF161,Diakoniewissenschaft,16
6021,2018,NATD,GESM,SF139,Russisch,21
6022,2019,NATA,GESM,SF001,Ägyptologie,19
6023,2023,NATA,GESM,SF272,Alte Geschichte,3
6024,2022,NATA,GESM,SF086,"Katholische Theologie, - Religionslehre",24
6025,2022,NATD,GESM,SF146,Slawistik (Slawische Philologie),34
6026,2020,NATD,GESM,SF231,Druck- und Reproduktionstechnik,76
6027,2022,NATA,GESW,SF074,Transport-/Fördertechnik,1
6028,2023,NATD,GESM,SF084,Italienisch,24
6029,2018,NATD,GESM,SF233,Nichtärztliche Heilberufe/Therapien,390
6030,2019,NATA,GESW,SF138,Agrarbiologie,63
6031,2021,NATA,GESW,SF232,Gesundheitswissenschaften/-management,443
6032,2019,NATD,GESW,SF162,Caritaswissenschaft,0
6033,2021,NATD,GESW,SF068,Geschichte,1433
6034,2018,NATA,GESM,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
6035,2020,NATA,GESW,SF057,Luft- und Raumfahrttechnik,53
6036,2023,NATA,GESM,SF178,Wirtschafts-/Sozialgeografie,1
6037,2020,NATD,GESM,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",62
6038,2020,NATA,GESM,SF051,Erziehungsschwierigenpädagogik (ab 2016 zu SF190),0
6039,2020,NATA,GESM,SF197,Holzbau,2
6040,2020,NATA,GESM,SF207,Sorabistik,2
6041,2023,NATA,GESM,SF032,Chemie,457
6042,2022,NATD,GESW,SF080,Instrumentalmusik,90
6043,2023,NATA,GESW,SF264,Sozialversicherung,20
6044,2019,NATD,GESW,SF068,Geschichte,1652
6045,2018,NATA,GESW,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),5
6046,2023,NATA,GESW,SF024,Europäische Ethnologie und Kulturwissenschaft,111
6047,2020,NATA,GESW,SF150,Spanisch,109
6048,2021,NATA,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
6049,2020,NATD,GESW,SF080,Instrumentalmusik,118
6050,2021,NATD,GESM,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
6051,2018,NATA,GESW,SF043,Neugriechisch,7
6052,2018,NATA,GESM,SF197,Holzbau,7
6053,2018,NATA,GESM,SF207,Sorabistik,1
6054,2018,NATD,GESW,SF222,Kommunikations- und Informationstechnik,117
6055,2019,NATD,GESM,SF075,Holzwirtschaft,13
6056,2021,NATA,GESM,SF001,Ägyptologie,10
6057,2020,NATA,GESW,SF390,Archäometrie (Ingenieurarchäologie),0
6058,2018,NATA,GESW,SF189,Niederdeutsch,0
6059,2022,NATA,GESM,SF180,Kaukasistik,0
6060,2022,NATD,GESM,SF385,Geoökologie,51
6061,2019,NATD,GESW,SF161,Diakoniewissenschaft,40
6062,2018,NATD,GESM,SF234,Pflegewissenschaft/-management,314
6063,2021,NATA,GESW,SF135,Rechtswissenschaft,1364
6064,2021,NATA,GESM,SF147,Sozialkunde,16
6065,2018,NATD,GESW,SF128,Physik,1838
6066,2019,NATA,GESM,SF146,Slawistik (Slawische Philologie),26
6067,2021,NATD,GESM,SF076,Hütten- und Gießereiwesen,7
6068,2023,NATD,GESW,SF175,Volkswirtschaftslehre,678
6069,2019,NATA,GESW,SF232,Gesundheitswissenschaften/-management,424
6070,2021,NATD,GESW,SF162,Caritaswissenschaft,0
6071,2018,NATD,GESM,SF230,Gesang,22
6072,2022,NATD,GESM,SF147,Sozialkunde,116
6073,2019,NATD,GESW,SF069,Grafikdesign/Kommunikationsgestaltung,1611
6074,2021,NATD,GESW,SF069,Grafikdesign/Kommunikationsgestaltung,1918
6075,2020,NATA,GESM,SF290,Sonstige Fächer,374
6076,2020,NATA,GESM,SF300,Biomedizin,61
6077,2022,NATA,GESW,SF171,Vermessungswesen (Geodäsie),87
6078,2021,NATA,GESW,SF139,Russisch,34
6079,2018,NATA,GESM,SF300,Biomedizin,51
6080,2020,NATA,GESM,SF019-07,Friesisch (2007 aufgelöst),0
6081,2018,NATA,GESM,SF290,Sonstige Fächer,915
6082,2020,NATA,GESM,SF050,Geografie/Erdkunde,82
6083,2023,NATD,GESM,SF085,Japanologie,157
6084,2019,NATD,GESW,SF163,Rhythmik,0
6085,2021,NATD,GESM,SF079,Informatik,11083
6086,2020,NATD,GESM,SF234,Pflegewissenschaft/-management,326
6087,2022,NATD,GESM,SF001,Ägyptologie,121
6088,2022,NATA,GESW,SF077,Wasserwirtschaft,71
6089,2018,NATA,GESM,SF196,Studienkolleg,0
6090,2018,NATA,GESM,SF206,Polnisch,1
6091,2020,NATA,GESM,SF196,Studienkolleg,0
6092,2020,NATA,GESM,SF206,Polnisch,1
6093,2023,NATA,GESM,SF035,Darstellende Kunst/Bühnenkunst/Regie,25
6094,2023,NATA,GESW,SF265,Bankwesen,13
6095,2019,NATD,GESM,SF079,Informatik,11149
6096,2018,NATA,GESM,SF050,Geografie/Erdkunde,145
6097,2023,NATA,GESM,SF275,Wissenschaftsgeschichte/Technikgeschichte,0
6098,2020,NATA,GESW,SF054,Film und Fernsehen,40
6099,2018,NATA,GESW,SF280,Kartografie,14
6100,2022,NATD,GESW,SF235,Fahrzeugtechnik,93
6101,2019,NATA,GESM,SF385,Geoökologie,14
6102,2023,NATA,GESW,SF025,Biochemie,224
6103,2020,NATA,GESW,SF053,"Evangelische Theologie, - Religionslehre",23
6104,2023,NATD,GESW,SF174,Volkskunde,74
6105,2019,NATD,GESM,SF172,Verwaltungswissenschaft/-wesen,1464
6106,2021,NATA,GESM,SF144,Technische Kybernetik,7
6107,2020,NATD,GESW,SF081,Iranistik,3
6108,2018,NATA,GESW,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",39
6109,2020,NATA,GESW,SF303,Kommunikationswissenschaft/Publizistik,205
6110,2020,NATD,GESW,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0
6111,2018,NATA,GESW,SF186,Lernbereich Naturwissenschaft/Sachunterricht,25
6112,2023,NATD,GESM,SF086,"Katholische Theologie, - Religionslehre",135
6113,2021,NATD,GESW,SF163,Rhythmik,2
6114,2022,NATA,GESM,SF333,Haushaltswissenschaft,0
6115,2018,NATD,GESM,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",85
6116,2022,NATA,GESM,SF083,Islamwissenschaft,8
6117,2019,NATA,GESW,SF135,Rechtswissenschaft,1477
6118,2018,NATD,GESW,SF225,Textil- und Bekleidungstechnik/-gewerbe,231
6119,2021,NATD,GESM,SF173,Ethnologie,74
6120,2019,NATA,GESM,SF145,Sinologie/Koreanistik,30
6121,2022,NATA,GESW,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
6122,2023,NATD,GESM,SF180,Kaukasistik,0
6123,2021,NATA,GESW,SF138,Agrarbiologie,60
6124,2020,NATD,GESM,SF019-07,Friesisch (2007 aufgelöst),0
6125,2019,NATA,GESW,SF136,Religionswissenschaft,19
6126,2018,NATD,GESM,SF231,Druck- und Reproduktionstechnik,92
6127,2018,NATA,GESW,SF019-07,Friesisch (2007 aufgelöst),0
6128,2019,NATD,GESW,SF164,Jazz und Popularmusik,42
6129,2022,NATA,GESM,SF084,Italienisch,14
6130,2022,NATD,GESM,SF242,Innenarchitektur,64
6131,2019,NATD,GESM,SF078,Indologie,8
6132,2022,NATA,GESW,SF076,Hütten- und Gießereiwesen,1
6133,2018,NATA,GESM,SF205,Bildhauerei/Plastik,12
6134,2018,NATA,GESM,SF195,Gesundheitspädagogik,4
6135,2020,NATA,GESM,SF195,Gesundheitspädagogik,8
6136,2020,NATA,GESM,SF205,Bildhauerei/Plastik,16
6137,2023,NATA,GESM,SF034,Dänisch,0
6138,2021,NATA,GESW,SF230,Gesang,68
6139,2022,NATD,GESM,SF002,Afrikanistik,44
6140,2023,NATA,GESM,SF274,Tourismuswirtschaft,97
6141,2020,NATA,GESW,SF055,Orientierungsstudium Gesellschaftswissenschaften,0
6142,2022,NATD,GESW,SF234,Pflegewissenschaft/-management,1149
6143,2023,NATA,GESW,SF120,"Nordistik/Skandinavist.(Nord.Phil.,Einzelsp.a.n.g)",5
6144,2020,NATD,GESM,SF233,Nichtärztliche Heilberufe/Therapien,378
6145,2022,NATD,GESM,SF148,Sozialwissenschaften,772
6146,2018,NATA,GESW,SF041,Sonstiges Orientierungsstudium,0
6147,2021,NATA,GESM,SF385,Geoökologie,9
6148,2018,NATD,GESW,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,103
6149,2021,NATD,GESM,SF172,Verwaltungswissenschaft/-wesen,1647
6150,2019,NATA,GESM,SF144,Technische Kybernetik,4
6151,2020,NATA,GESW,SF304,Medienwirtschaft/Medienmanagement,170
6152,2019,NATD,GESM,SF171,Vermessungswesen (Geodäsie),478
6153,2023,NATD,GESW,SF173,Ethnologie,240
6154,2020,NATA,GESW,SF294,Materialwissenschaften,41
6155,2023,NATA,GESW,SF266,Finanzverwaltung,2
6156,2018,NATA,GESW,SF187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,90
6157,2020,NATA,GESW,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",1
6158,2020,NATD,GESM,SF139,Russisch,14
6159,2023,NATA,GESW,SF026,Biologie,1175
6160,2021,NATA,GESM,SF145,Sinologie/Koreanistik,39
6161,2018,NATD,GESW,SF464,Facility Management,171
6162,2020,NATD,GESW,SF082,Holz-/Fasertechnik,31
6163,2022,NATD,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
6164,2021,NATD,GESM,SF078,Indologie,4
6165,2023,NATD,GESM,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0
6166,2023,NATD,GESW,SF079,Informatik,2394
6167,2019,NATA,GESW,SF230,Gesang,72
