,year,nationality,gender,subj_code,subj_name,number
4056,2021,foreign,f,090,Lernbereich Geisteswissenschaften,41
4057,2022,foreign,f,213,Versorgungstechnik,26
4058,2018,foreign,m,068,Geschichte,323
4059,2018,domestic,m,225,Textil- und Bekleidungstechnik/-gewerbe,56
4060,2023,domestic,m,104,Maschinenbau/-wesen,6824
4061,2022,foreign,f,060,Gartenbau,13
4062,2019,domestic,f,154,Lernbereich Gesellschaftslehre,13
4063,2019,foreign,f,006,Amerikanistik/Amerikakunde,162
4064,2021,foreign,f,104,Maschinenbau/-wesen,606
4065,2021,foreign,f,094,Wasserbau,32
4066,2022,foreign,f,216,Glastechnik/Keramik,0
4067,2023,foreign,m,164,Jazz und Popularmusik,34
4068,2023,domestic,m,094,Wasserbau,46
4069,2022,domestic,m,018,Berufsbezogene Fremdsprachenausbildung,49
4070,2018,domestic,m,221,Bioinformatik,159
4071,2021,domestic,f,154,Lernbereich Gesellschaftslehre,35
4072,2022,foreign,m,074,Transport-/Fördertechnik,3
4073,2020,domestic,f,220,Milch- und Molkereiwirtschaft,7
4074,2023,domestic,f,182,Internationale Betriebswirtschaft/Management,2706
4075,2018,domestic,f,353,Pflanzenproduktion,6
4076,2020,foreign,m,161,Diakoniewissenschaft,2
4077,2018,foreign,m,161,Diakoniewissenschaft,1
4078,2018,foreign,f,205,Bildhauerei/Plastik,27
4079,2021,foreign,m,153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",1
4080,2022,domestic,m,258,Arbeitsverwaltung,56
4081,2022,domestic,f,200,Computer- und Kommunikationstechniken,281
4082,2022,domestic,f,190,Sonderpädagogik,1496
4083,2020,domestic,f,126,Pharmazie,1225
4084,2018,domestic,m,128,Physik,4422
4085,2021,domestic,m,458,Umweltschutz,94
4086,2023,foreign,f,110,Meteorologie,15
4087,2019,foreign,m,154,Lernbereich Gesellschaftslehre,0
4088,2021,domestic,m,190,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
4089,2018,foreign,f,195,Gesundheitspädagogik,25
4090,2018,foreign,m,067,Germanistik/Deutsch,705
4091,2018,domestic,f,114,Musikwissenschaft/-geschichte,286
4092,2020,foreign,f,458,Umweltschutz,74
4093,2021,foreign,m,059,Französisch,21
4094,2020,foreign,f,190,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
4095,2021,domestic,m,312,Statistik,125
4096,2020,foreign,m,068,Geschichte,221
4097,2022,domestic,f,096,Lebensmittelchemie,193
4098,2020,domestic,m,225,Textil- und Bekleidungstechnik/-gewerbe,107
4099,2023,foreign,f,256,Rechtspflege,1
4100,2022,domestic,f,106,Tanzpädagogik,12
4101,2023,domestic,f,183,Wirtschafts-/Sozialgeschichte,6
4102,2018,domestic,m,222,Kommunikations- und Informationstechnik,677
4103,2022,foreign,f,310,Regenerative Energien,59
4104,2019,foreign,f,090,Lernbereich Geisteswissenschaften,68
4105,2023,foreign,f,016,Baltistik,0
4106,2020,foreign,f,312,Statistik,170
4107,2019,domestic,m,061,Meliorationswesen,0
4108,2019,domestic,m,457,Umwelttechnik (einschließlich Recycling),633
4109,2023,domestic,f,089,Verkehrsingenieurwesen,79
4110,2021,foreign,f,103,Markscheidewesen,0
4111,2021,foreign,f,247,Medizinische Informatik,127
4112,2021,foreign,f,093,Landespflege/Landschaftsgestaltung,44
4113,2019,foreign,f,247,Medizinische Informatik,85
4114,2022,foreign,f,215,Gesundheitstechnik,371
4115,2021,domestic,f,155,Theaterwissenschaft,246
4116,2022,domestic,m,113,Musikerziehung,200
4117,2023,foreign,m,163,Rhythmik,0
4118,2022,foreign,m,075,Holzwirtschaft,9
4119,2023,domestic,m,105,Mathematik,2824
4120,2019,foreign,f,007,Angewandte Kunst,92
4121,2019,foreign,f,091,Kunsterziehung,78
4122,2022,domestic,m,353,Pflanzenproduktion,33
4123,2023,domestic,m,095,Latein,57
4124,2022,domestic,m,019,Orientierungsstudium MINT,3
4125,2021,foreign,f,009,Anthropologie (Humanbiologie),36
4126,2018,foreign,f,290,Sonstige Fächer,923
4127,2020,domestic,m,464,Facility Management,277
4128,2023,foreign,m,069,Grafikdesign/Kommunikationsgestaltung,356
4129,2018,foreign,f,300,Biomedizin,91
4130,2020,foreign,m,160,Computerlinguistik,45
4131,2021,domestic,m,310,Regenerative Energien,265
4132,2018,foreign,m,160,Computerlinguistik,39
4133,2018,foreign,m,316,Elektronische Energietechnik,95
4134,2023,domestic,f,181,Wirtschaftspädagogik,429
4135,2019,foreign,m,548,Ur- und Frühgeschichte,6
4136,2020,foreign,m,316,Elektronische Energietechnik,87
4137,2022,domestic,m,259,Auswärtige Angelegenheiten,36
4138,2018,foreign,f,050,Geografie/Erdkunde,143
4139,2020,domestic,f,221,Bioinformatik,91
4140,2019,domestic,f,155,Theaterwissenschaft,297
4141,2023,foreign,f,111,Mineralogie,10
4142,2020,foreign,m,067,Germanistik/Deutsch,291
4143,2018,foreign,f,196,Studienkolleg,0
4144,2018,foreign,m,066,Geophysik,23
4145,2023,domestic,f,088,Optoelektronik,17
4146,2019,domestic,m,216,Glastechnik/Keramik,11
4147,2018,domestic,f,259,Auswärtige Angelegenheiten,30
4148,2020,foreign,f,219,Kunststofftechnik,1
4149,2021,foreign,m,154,Lernbereich Gesellschaftslehre,0
4150,2018,foreign,f,206,Polnisch,10
4151,2018,domestic,m,129,Politikwissenschaft/Politologie,1798
4152,2020,foreign,f,190,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
4153,2019,foreign,m,153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",0
4154,2022,domestic,f,095,Latein,93
4155,2021,domestic,m,061,Meliorationswesen,0
4156,2020,domestic,m,224,Physikal. Technik/Mechanische Verfahrenstechnik,227
4157,2023,foreign,f,257,Arbeits- und Berufsberatung,2
4158,2022,domestic,f,105,Mathematik,3680
4159,2018,domestic,f,113,Musikerziehung,367
4160,2020,domestic,f,127,Philosophie,1282
4161,2021,domestic,m,457,Umwelttechnik (einschließlich Recycling),490
4162,2023,foreign,f,017,Bauingenieurwesen/Ingenieurbau,633
4163,2019,domestic,m,310,Regenerative Energien,351
4164,2018,domestic,m,223,Nautik/Seefahrt,77
4165,2019,foreign,f,101,Restaurierungskunde,9
4166,2019,foreign,m,059,Französisch,39
4167,2018,domestic,f,019,Orientierungsstudium MINT,0
4168,2021,foreign,f,102,Schauspiel,30
4169,2021,foreign,f,092,"Kunstgeschichte, Kunstwissenschaft",163
4170,2019,domestic,m,060,Gartenbau,156
4171,2023,foreign,m,020,Bergbau/Bergtechnik,179
4172,2022,domestic,m,158,Turkologie,6
4173,2022,foreign,f,458,Umweltschutz,89
4174,2023,domestic,m,106,Tanzpädagogik,3
4175,2022,foreign,f,190,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
4176,2019,foreign,f,004,Interdisz. Studien (Schwerpunkt Geisteswiss.),889
4177,2018,domestic,m,365,Pädagogik der frühen Kindheit,67
4178,2023,domestic,m,096,Lebensmittelchemie,76
4179,2023,foreign,m,260,Bundeswehrverwaltung,0
4180,2020,foreign,f,069,Grafikdesign/Kommunikationsgestaltung,550
4181,2022,domestic,m,012,Archäologie,538
4182,2022,domestic,f,094,Wasserbau,39
4183,2019,domestic,f,054,Film und Fernsehen,112
4184,2020,domestic,m,125,Agrarökonomie,105
4185,2022,domestic,f,104,Maschinenbau/-wesen,896
4186,2020,foreign,m,065,Geologie/Paläontologie,17
4187,2020,domestic,f,222,Kommunikations- und Informationstechnik,85
4188,2023,domestic,m,200,Computer- und Kommunikationstechniken,399
4189,2023,foreign,m,166,Sportmanagement/Sportökonomie,80
4190,2018,foreign,f,545,"Kath. Religionspäd., kirchliche Bildungsarbeit",8
4191,2020,domestic,m,365,Pädagogik der frühen Kindheit,54
4192,2023,domestic,m,190,Sonderpädagogik,300
4193,2020,foreign,f,163,Rhythmik,0
4194,2023,foreign,f,010,Arabisch/Arabistik,14
4195,2021,foreign,m,253,Sozialwesen,73
4196,2019,domestic,m,190,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
4197,2020,foreign,f,162,Caritaswissenschaft,2
4198,2023,foreign,f,156,Tiermedizin/Veterinärmedizin,108
4199,2020,foreign,m,066,Geophysik,24
4200,2018,foreign,f,305,Medientechnik,51
4201,2023,domestic,f,283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),93
4202,2020,domestic,f,128,Physik,1632
4203,2018,foreign,f,055,Orientierungsstudium Gesellschaftswissenschaften,0
4204,2021,foreign,m,013,Architektur,654
4205,2018,foreign,m,065,Geologie/Paläontologie,18
4206,2022,domestic,m,011,Arbeitslehre/Wirtschaftslehre,80
4207,2021,domestic,f,544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",64
4208,2019,domestic,m,219,Kunststofftechnik,73
4209,2018,domestic,f,210,Verkehrswirtschaft,86
4210,2021,foreign,m,159,Edelstein- und Schmuckdesign,3
4211,2023,domestic,m,097,Lebensmitteltechnologie,129
4212,2021,domestic,f,294,Materialwissenschaften,44
4213,2021,domestic,f,304,Medienwirtschaft/Medienmanagement,922
4214,2021,domestic,f,054,Film und Fernsehen,121
4215,2021,foreign,f,003,Agrarwissenschaft/Landwirtschaft,279
4216,2019,foreign,m,014,Astrophysik und Astronomie,38
4217,2023,domestic,f,189,Niederdeutsch,1
4218,2022,foreign,m,072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),730
4219,2019,domestic,f,303,Kommunikationswissenschaft/Publizistik,1655
4220,2018,domestic,m,126,Pharmazie,493
4221,2021,domestic,m,064,Naturschutz,9
4222,2019,foreign,m,254,Sachunterricht (einschließlich Schulgarten),2
4223,2022,foreign,f,312,Statistik,98
4224,2018,domestic,f,116,Textilgestaltung,257
4225,2023,domestic,f,043,Neugriechisch,3
4226,2021,foreign,f,149,Soziologie,263
4227,2022,domestic,m,159,Edelstein- und Schmuckdesign,1
4228,2023,domestic,m,191,Komposition,14
4229,2022,foreign,f,457,Umwelttechnik (einschließlich Recycling),113
4230,2022,foreign,f,061,Meliorationswesen,0
4231,2018,domestic,m,220,Milch- und Molkereiwirtschaft,7
4232,2021,foreign,f,245,Sozialpädagogik,74
4233,2021,domestic,f,055,Orientierungsstudium Gesellschaftswissenschaften,0
4234,2022,foreign,m,073,Judaistik/Hebräisch,4
4235,2023,domestic,m,107,Medizin (Allgemein-Medizin),2877
4236,2019,foreign,f,005,Klassische Philologie,8
4237,2022,domestic,f,093,Landespflege/Landschaftsgestaltung,434
4238,2020,domestic,m,124,Ozeanografie,0
4239,2022,domestic,f,103,Markscheidewesen,3
4240,2022,domestic,m,013,Architektur,1687
4241,2023,foreign,m,165,Orchestermusik,97
4242,2019,domestic,f,055,Orientierungsstudium Gesellschaftswissenschaften,0
4243,2020,foreign,f,164,Jazz und Popularmusik,10
4244,2023,foreign,f,011,Arbeitslehre/Wirtschaftslehre,8
4245,2020,foreign,m,064,Naturschutz,56
4246,2018,foreign,f,390,Archäometrie (Ingenieurarchäologie),0
4247,2023,domestic,m,201,Werken (technisch)/Technologie,28
4248,2023,foreign,f,157,Mikroelektronik,24
4249,2021,domestic,m,190,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
4250,2019,domestic,m,458,Umweltschutz,112
4251,2019,foreign,m,253,Sozialwesen,92
4252,2018,foreign,f,150,Spanisch,144
4253,2023,domestic,f,042,Wirtschaftsrecht,1574
4254,2018,domestic,f,115,Grundschul-/Primärstufenpädagogik,1087
4255,2022,domestic,f,009,Anthropologie (Humanbiologie),32
4256,2020,domestic,f,223,Nautik/Seefahrt,25
4257,2019,domestic,m,190,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
4258,2018,foreign,m,064,Naturschutz,11
4259,2021,domestic,f,545,"Kath. Religionspäd., kirchliche Bildungsarbeit",52
4260,2023,domestic,f,282,Biotechnologie,973
4261,2021,foreign,m,254,Sachunterricht (einschließlich Schulgarten),1
4262,2019,foreign,m,159,Edelstein- und Schmuckdesign,1
4263,2019,domestic,f,294,Materialwissenschaften,76
4264,2023,domestic,m,108,Metalltechnik,30
4265,2021,domestic,f,305,Medientechnik,530
4266,2021,foreign,f,002,Afrikanistik,38
4267,2022,domestic,m,303,Journalistik (ab 2008 zu SF303),0
4268,2020,domestic,f,129,Politikwissenschaft/Politologie,1564
4269,2018,foreign,f,056,Finno-Ugristik,2
4270,2021,foreign,m,014,Astrophysik und Astronomie,46
4271,2023,domestic,m,098,Sportpädagogik/Sportpsychologie,632
4272,2019,domestic,f,304,Medienwirtschaft/Medienmanagement,982
4273,2019,domestic,f,544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",86
4274,2021,domestic,m,219,Kunststofftechnik,49
4275,2019,foreign,f,245,Sozialpädagogik,60
4276,2019,domestic,m,312,Statistik,0
4277,2019,foreign,m,013,Architektur,736
4278,2021,foreign,f,148,Sozialwissenschaften,365
4279,2023,domestic,f,188,Allgemeine Literaturwissenschaft,368
4280,2018,domestic,m,127,Philosophie,1228
4281,2021,foreign,f,006,Amerikanistik/Amerikakunde,173
4282,2023,domestic,m,202,Fertigungs-/Produktionstechnik,257
4283,2019,foreign,f,148,Sozialwissenschaften,391
4284,2023,foreign,m,262,Bibliothekswesen,0
4285,2023,domestic,m,192,Dirigieren,2
4286,2022,domestic,m,254,Sachunterricht (einschließlich Schulgarten),28
4287,2021,domestic,f,056,Finno-Ugristik,12
4288,2018,domestic,m,123,Ingenieurinformatik/Technische Informatik,1463
4289,2020,foreign,m,190,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
4290,2022,foreign,f,064,Naturschutz,44
4291,2023,domestic,f,280,Kartografie,39
4292,2023,foreign,m,168,Justizvollzug,0
4293,2021,foreign,f,242,Innenarchitektur,145
4294,2019,domestic,m,066,Geophysik,94
4295,2018,foreign,m,190,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
4296,2020,foreign,f,067,Germanistik/Deutsch,966
4297,2020,foreign,m,219,Kunststofftechnik,4
4298,2022,domestic,m,014,Astrophysik und Astronomie,1
4299,2022,domestic,f,092,"Kunstgeschichte, Kunstwissenschaft",1080
4300,2023,foreign,f,303,Journalistik (ab 2008 zu SF303),0
4301,2020,domestic,m,221,Bioinformatik,119
4302,2023,foreign,m,022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),5
4303,2019,domestic,f,056,Finno-Ugristik,16
4304,2018,foreign,f,303,Kommunikationswissenschaft/Publizistik,302
4305,2022,domestic,f,102,Schauspiel,25
4306,2020,domestic,f,464,Facility Management,203
4307,2020,domestic,f,224,Physikal. Technik/Mechanische Verfahrenstechnik,69
4308,2021,foreign,m,011,Arbeitslehre/Wirtschaftslehre,3
4309,2019,foreign,m,303,Journalistik (ab 2008 zu SF303),0
4310,2023,domestic,f,041,Sonstiges Orientierungsstudium,23
4311,2020,foreign,f,316,Elektronische Energietechnik,27
4312,2018,domestic,f,212,Feinwerktechnik,14
4313,2021,domestic,m,160,Computerlinguistik,40
4314,2023,foreign,f,012,Archäologie,172
4315,2021,foreign,m,157,Mikroelektronik,95
4316,2018,foreign,f,209,Tschechisch,4
4317,2019,domestic,m,065,Geologie/Paläontologie,7
4318,2018,foreign,f,199,Lernbereich Technik,2
4319,2022,foreign,m,320,Ernährungswissenschaft,25
4320,2018,foreign,m,219,Kunststofftechnik,19
4321,2021,domestic,f,390,Archäometrie (Ingenieurarchäologie),0
4322,2020,foreign,f,160,Computerlinguistik,80
4323,2023,foreign,f,158,Turkologie,16
4324,2018,foreign,f,053,"Evangelische Theologie, - Religionslehre",61
4325,2020,domestic,m,127,Philosophie,1088
4326,2022,domestic,f,008,Anglistik/Englisch,3867
4327,2022,domestic,m,253,Sozialwesen,637
4328,2019,domestic,f,305,Medientechnik,605
4329,2018,domestic,m,124,Ozeanografie,0
4330,2019,foreign,f,002,Afrikanistik,38
4331,2019,foreign,f,242,Innenarchitektur,83
4332,2019,foreign,m,158,Turkologie,3
4333,2023,domestic,m,303,Publizistik (ab 2008 zu SF303),0
4334,2021,domestic,m,066,Geophysik,80
4335,2018,domestic,f,118,Technomathematik,93
4336,2023,domestic,m,190,Lernbehindertenpädagogik (ab 2016 zu SF190),0
4337,2021,domestic,m,316,Elektronische Energietechnik,145
4338,2022,foreign,m,226,Verfahrenstechnik,177
4339,2019,domestic,f,545,"Kath. Religionspäd., kirchliche Bildungsarbeit",66
4340,2021,domestic,f,150,Spanisch,305
4341,2021,foreign,f,005,Klassische Philologie,4
4342,2019,foreign,m,012,Archäologie,30
4343,2023,domestic,f,187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,96
4344,2022,foreign,m,070,Griechisch,4
4345,2019,foreign,f,149,Soziologie,264
4346,2021,domestic,f,057,Luft- und Raumfahrttechnik,95
4347,2019,domestic,f,057,Luft- und Raumfahrttechnik,108
4348,2023,foreign,m,261,Innere Verwaltung,5
4349,2020,foreign,m,312,Statistik,319
4350,2023,domestic,m,203,Industriedesign/Produktgestaltung,153
4351,2022,foreign,m,227,Weinbau und Kellerwirtschaft,32
4352,2018,foreign,m,312,Statistik,0
4353,2022,domestic,m,255,Archivwesen,26
4354,2023,domestic,m,193,Kirchenmusik,21
4355,2019,domestic,f,190,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
4356,2022,foreign,f,190,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0
4357,2020,foreign,m,458,Umweltschutz,78
4358,2023,foreign,m,167,Europäische Wirtschaft,56
4359,2022,domestic,f,247,Medizinische Informatik,164
4360,2022,foreign,f,219,Kunststofftechnik,3
4361,2018,foreign,m,458,Umweltschutz,132
4362,2018,foreign,m,190,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
4363,2020,foreign,f,068,Geschichte,227
4364,2020,foreign,m,190,Gehörlosen-/Schwerhörigenpäd. (ab 2016 zu SF190),0
4365,2018,foreign,f,544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",1
4366,2023,foreign,m,021,Betriebswirtschaftslehre,3712
4367,2022,domestic,f,091,Kunsterziehung,425
4368,2023,foreign,f,253,Sozialwesen,160
4369,2020,domestic,m,220,Milch- und Molkereiwirtschaft,4
4370,2022,domestic,f,101,Restaurierungskunde,63
4371,2022,domestic,m,015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,4
4372,2018,foreign,f,294,Materialwissenschaften,29
4373,2018,foreign,f,304,Medienwirtschaft/Medienmanagement,141
4374,2023,foreign,f,013,Architektur,1112
4375,2019,foreign,m,011,Arbeitslehre/Wirtschaftslehre,5
4376,2023,domestic,f,186,Lernbereich Naturwissenschaft/Sachunterricht,943
4377,2021,foreign,m,303,Journalistik (ab 2008 zu SF303),0
4378,2020,foreign,f,161,Diakoniewissenschaft,0
4379,2023,foreign,f,159,Edelstein- und Schmuckdesign,5
4380,2018,foreign,f,054,Film und Fernsehen,49
4381,2023,domestic,f,040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",50
4382,2020,domestic,m,126,Pharmazie,472
4383,2022,domestic,f,007,Angewandte Kunst,269
4384,2018,domestic,f,211,Energieverfahrenstechnik,158
4385,2020,domestic,f,225,Textil- und Bekleidungstechnik/-gewerbe,231
4386,2019,domestic,m,064,Naturschutz,15
4387,2021,foreign,m,012,Archäologie,32
4388,2019,domestic,f,150,Spanisch,455
4389,2021,domestic,f,190,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0
4390,2022,foreign,m,071,Haushalts- und Ernährungswissenschaft,42
4391,2021,foreign,m,158,Turkologie,9
4392,2022,foreign,m,321,Erwachsenenbildung und außerschulische Jugendbild.,5
4393,2018,domestic,m,125,Agrarökonomie,135
4394,2019,foreign,f,003,Agrarwissenschaft/Landwirtschaft,219
4395,2019,foreign,m,157,Mikroelektronik,20
4396,2021,domestic,m,065,Geologie/Paläontologie,4
4397,2018,domestic,f,117,Ausländerpädagogik,1
4398,2021,foreign,f,004,Interdisz. Studien (Schwerpunkt Geisteswiss.),749
4399,2019,domestic,f,390,Archäometrie (Ingenieurarchäologie),1
4400,2019,domestic,f,211,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0
4401,2018,domestic,f,262,Bibliothekswesen,4
4402,2023,domestic,m,181,Wirtschaftspädagogik,234
4403,2019,domestic,f,001,Ägyptologie,124
4404,2021,domestic,m,353,Pflanzenproduktion,6
4405,2022,foreign,m,272,Alte Geschichte,2
4406,2018,foreign,m,026,Biologie,506
4407,2019,foreign,m,005,Klassische Philologie,3
4408,2021,foreign,m,303,Kommunikationswissenschaft/Publizistik,59
4409,2018,foreign,f,212,Feinwerktechnik,1
4410,2021,domestic,m,259,Auswärtige Angelegenheiten,36
4411,2019,domestic,m,055,Orientierungsstudium Gesellschaftswissenschaften,0
4412,2019,domestic,f,147,Sozialkunde,210
4413,2018,domestic,f,168,Justizvollzug,28
4414,2018,domestic,m,076,Hütten- und Gießereiwesen,35
4415,2021,foreign,m,053,"Evangelische Theologie, - Religionslehre",77
4416,2023,foreign,m,011,Arbeitslehre/Wirtschaftslehre,2
4417,2020,foreign,f,154,Lernbereich Gesellschaftslehre,1
4418,2022,foreign,m,178,Wirtschafts-/Sozialgeografie,1
4419,2020,foreign,m,074,Transport-/Fördertechnik,6
4420,2019,foreign,f,181,Wirtschaftspädagogik,26
4421,2018,domestic,f,022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),342
4422,2020,domestic,m,134,Raumplanung,265
4423,2021,domestic,m,113,Musikerziehung,226
4424,2021,foreign,m,199,Lernbereich Technik,1
4425,2022,domestic,m,212,Feinwerktechnik,81
4426,2021,foreign,m,209,Tschechisch,1
4427,2018,foreign,f,118,Technomathematik,14
4428,2022,foreign,m,032,Chemie,445
4429,2018,domestic,m,190,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0
4430,2022,domestic,f,544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",56
4431,2020,domestic,f,213,Versorgungstechnik,72
4432,2021,domestic,f,290,Sonstige Fächer,222
4433,2022,domestic,f,304,Medienwirtschaft/Medienmanagement,824
4434,2019,domestic,m,304,Medienwirtschaft/Medienmanagement,560
4435,2021,domestic,f,050,Geografie/Erdkunde,1308
4436,2021,domestic,f,300,Biomedizin,210
4437,2022,domestic,f,294,Materialwissenschaften,37
4438,2023,foreign,m,157,Mikroelektronik,49
4439,2022,foreign,m,179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,526
4440,2019,domestic,m,294,Materialwissenschaften,127
4441,2022,foreign,f,365,Pädagogik der frühen Kindheit,56
4442,2019,foreign,f,088,Optoelektronik,10
4443,2018,domestic,f,169,Ethik,34
4444,2022,domestic,m,118,Technomathematik,175
4445,2021,foreign,f,145,Sinologie/Koreanistik,99
4446,2023,domestic,f,034,Dänisch,6
4447,2021,domestic,f,196,Studienkolleg,0
4448,2020,domestic,f,119,Niederländisch,39
4449,2023,foreign,f,093,Landespflege/Landschaftsgestaltung,44
4450,2021,domestic,f,206,Polnisch,3
4451,2022,foreign,f,125,Agrarökonomie,95
4452,2018,foreign,m,025,Biochemie,104
