,year,nationality,gender,subj_code,subj_name,number,subgroup
8360,2022,NATD,GESW,SF370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,1160,stud_y1
8361,2021,NATA,GESM,SF070,Griechisch,5,stud_y1
8362,2019,NATD,GESW,SF129,Politikwissenschaft/Politologie,1542,stud_y1
8363,2020,NATA,GESM,SF092,"Kunstgeschichte, Kunstwissenschaft",42,stud_y1
8364,2023,NATD,GESM,SF164,Jazz und Popularmusik,84,stud_y1
8365,2023,NATA,GESM,SF139,Russisch,1,stud_y1
8366,2020,NATA,GESM,SF102,Schauspiel,11,stud_y1
8367,2020,NATD,GESW,SF187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,128,stud_y1
8368,2022,NATD,GESW,SF036,Sonstige Regionalwissenschaften,22,stud_y1
8369,2019,NATD,GESM,SF036,Sonstige Regionalwissenschaften,15,stud_y1
8370,2018,NATA,GESM,SF247,Medizinische Informatik,103,stud_y1
8371,2023,NATD,GESW,SF015,Außereurop. Sprachen und Kult. in Ozeanien und Am.,9,stud_y1
8372,2020,NATD,GESM,SF057,Luft- und Raumfahrttechnik,809,stud_y1
8373,2020,NATA,GESM,SF247,Medizinische Informatik,169,stud_y1
8374,2021,NATD,GESM,SF036,Sonstige Regionalwissenschaften,12,stud_y1
8375,2021,NATA,GESM,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),643,stud_y1
8376,2023,NATA,GESW,SF171,Vermessungswesen (Geodäsie),97,stud_y1
8377,2019,NATA,GESM,SF226,Verfahrenstechnik,196,stud_y1
8378,2019,NATA,GESM,SF070,Griechisch,10,stud_y1
8379,2018,NATD,GESM,SF059,Französisch,119,stud_y1
8380,2018,NATA,GESM,SF091,Kunsterziehung,16,stud_y1
8381,2021,NATD,GESM,SF276,Wirtschaftsmathematik,455,stud_y1
8382,2018,NATD,GESW,SF185,Zahnmedizin,827,stud_y1
8383,2023,NATD,GESW,SF255,Archivwesen,50,stud_y1
8384,2022,NATD,GESW,SF276,Wirtschaftsmathematik,256,stud_y1
8385,2018,NATA,GESM,SF101,Restaurierungskunde,4,stud_y1
8386,2020,NATA,GESM,SF007,Angewandte Kunst,18,stud_y1
8387,2020,NATA,GESW,SF231,Druck- und Reproduktionstechnik,17,stud_y1
8388,2018,NATA,GESW,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",252,stud_y1
8389,2019,NATD,GESM,SF130,Westslawisch (allgemein und a.n.g.),1,stud_y1
8390,2021,NATD,GESW,SF464,Facility Management,173,stud_y1
8391,2019,NATD,GESW,SF464,Facility Management,207,stud_y1
8392,2023,NATA,GESW,SF077,Wasserwirtschaft,50,stud_y1
8393,2021,NATA,GESW,SF162,Caritaswissenschaft,1,stud_y1
8394,2021,NATD,GESW,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,67,stud_y1
8395,2018,NATD,GESM,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",0,stud_y1
8396,2022,NATA,GESW,SF141,Abfallwirtschaft,0,stud_y1
8397,2018,NATA,GESM,SF007,Angewandte Kunst,49,stud_y1
8398,2019,NATD,GESM,SF276,Wirtschaftsmathematik,613,stud_y1
8399,2023,NATD,GESM,SF165,Orchestermusik,28,stud_y1
8400,2022,NATD,GESM,SF185,Zahnmedizin,312,stud_y1
8401,2021,NATD,GESW,SF225,Textil- und Bekleidungstechnik/-gewerbe,172,stud_y1
8402,2021,NATA,GESW,SF068,Geschichte,232,stud_y1
8403,2020,NATD,GESM,SF390,Archäometrie (Ingenieurarchäologie),1,stud_y1
8404,2019,NATD,GESW,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,117,stud_y1
8405,2023,NATA,GESM,SF232,Gesundheitswissenschaften/-management,200,stud_y1
8406,2022,NATA,GESM,SF110,Meteorologie,24,stud_y1
8407,2019,NATA,GESW,SF165,Orchestermusik,128,stud_y1
8408,2022,NATA,GESM,SF256,Rechtspflege,0,stud_y1
8409,2022,NATA,GESW,SF048,Elektrotechnik/Elektronik,854,stud_y1
8410,2019,NATA,GESM,SF320,Ernährungswissenschaft,26,stud_y1
8411,2021,NATD,GESM,SF130,Westslawisch (allgemein und a.n.g.),1,stud_y1
8412,2018,NATA,GESM,SF090,Lernbereich Geisteswissenschaften,14,stud_y1
8413,2020,NATD,GESW,SF280,Kartografie,14,stud_y1
8414,2021,NATA,GESM,SF321,Erwachsenenbildung und außerschulische Jugendbild.,4,stud_y1
8415,2022,NATD,GESW,SF275,Wissenschaftsgeschichte/Technikgeschichte,0,stud_y1
8416,2023,NATA,GESW,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0,stud_y1
8417,2020,NATA,GESM,SF091,Kunsterziehung,16,stud_y1
8418,2023,NATA,GESM,SF138,Agrarbiologie,54,stud_y1
8419,2022,NATA,GESM,SF016,Baltistik,0,stud_y1
8420,2020,NATA,GESM,SF101,Restaurierungskunde,1,stud_y1
8421,2020,NATD,GESM,SF150,Spanisch,131,stud_y1
8422,2018,NATA,GESW,SF230,Gesang,73,stud_y1
8423,2020,NATA,GESW,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",104,stud_y1
8424,2020,NATD,GESW,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",59,stud_y1
8425,2021,NATD,GESM,SF370,Wirtschaftsingenieurw. m. ingenieurwiss.Schwerpkt.,4907,stud_y1
8426,2020,NATA,GESM,SF006,Amerikanistik/Amerikakunde,89,stud_y1
8427,2023,NATA,GESW,SF172,Verwaltungswissenschaft/-wesen,99,stud_y1
8428,2018,NATD,GESW,SF042,Wirtschaftsrecht,1756,stud_y1
8429,2023,NATD,GESW,SF014,Astrophysik und Astronomie,1,stud_y1
8430,2021,NATD,GESM,SF133,Medienk./Komm.-/Infowissenschaft (ab 08 zu SF303),0,stud_y1
8431,2019,NATD,GESM,SF133,Medienk./Komm.-/Infowissenschaft (ab 08 zu SF303),0,stud_y1
8432,2020,NATD,GESW,SF042,Wirtschaftsrecht,1745,stud_y1
8433,2018,NATA,GESM,SF006,Amerikanistik/Amerikakunde,94,stud_y1
8434,2020,NATA,GESW,SF134,Raumplanung,170,stud_y1
8435,2018,NATD,GESW,SF282,Biotechnologie,994,stud_y1
8436,2019,NATA,GESM,SF225,Textil- und Bekleidungstechnik/-gewerbe,33,stud_y1
8437,2020,NATD,GESM,SF154,Lernbereich Gesellschaftslehre,9,stud_y1
8438,2022,NATD,GESW,SF035,Darstellende Kunst/Bühnenkunst/Regie,77,stud_y1
8439,2020,NATD,GESW,SF188,Allgemeine Literaturwissenschaft,334,stud_y1
8440,2023,NATD,GESW,SF254,Sachunterricht (einschließlich Schulgarten),213,stud_y1
8441,2023,NATA,GESW,SF078,Indologie,0,stud_y1
8442,2021,NATD,GESM,SF039,Geowissenschaften allgemein,566,stud_y1
8443,2019,NATA,GESW,SF161,Diakoniewissenschaft,1,stud_y1
8444,2018,NATD,GESW,SF188,Allgemeine Literaturwissenschaft,251,stud_y1
8445,2022,NATA,GESM,SF252,Journalistik (ab 2008 zu SF303),0,stud_y1
8446,2018,NATD,GESM,SF056,Finno-Ugristik,7,stud_y1
8447,2022,NATA,GESW,SF385,Geoökologie,22,stud_y1
8448,2021,NATD,GESW,SF226,Verfahrenstechnik,348,stud_y1
8449,2021,NATA,GESW,SF165,Orchestermusik,98,stud_y1
8450,2023,NATD,GESM,SF166,Sportmanagement/Sportökonomie,948,stud_y1
8451,2023,NATA,GESM,SF235,Fahrzeugtechnik,592,stud_y1
8452,2019,NATD,GESW,SF225,Textil- und Bekleidungstechnik/-gewerbe,228,stud_y1
8453,2022,NATA,GESM,SF159,Edelstein- und Schmuckdesign,2,stud_y1
8454,2019,NATA,GESW,SF068,Geschichte,307,stud_y1
8455,2018,NATD,GESM,SF390,Archäometrie (Ingenieurarchäologie),2,stud_y1
8456,2019,NATA,GESW,SF162,Caritaswissenschaft,2,stud_y1
8457,2021,NATD,GESW,SF070,Griechisch,15,stud_y1
8458,2022,NATA,GESW,SF145,Sinologie/Koreanistik,69,stud_y1
8459,2018,NATD,GESM,SF150,Spanisch,143,stud_y1
8460,2022,NATD,GESM,SF280,Kartografie,24,stud_y1
8461,2022,NATA,GESM,SF013,Architektur,636,stud_y1
8462,2021,NATA,GESM,SF464,Facility Management,10,stud_y1
8463,2022,NATD,GESW,SF274,Tourismuswirtschaft,1049,stud_y1
8464,2020,NATA,GESM,SF090,Lernbereich Geisteswissenschaften,6,stud_y1
8465,2019,NATD,GESM,SF039,Geowissenschaften allgemein,773,stud_y1
8466,2023,NATD,GESM,SF260,Bundeswehrverwaltung,53,stud_y1
8467,2022,NATD,GESM,SF040,"Interdisz. Studien (Schwerpunkt Kunst, Kunstwiss.)",16,stud_y1
8468,2020,NATD,GESW,SF041,Sonstiges Orientierungsstudium,0,stud_y1
8469,2023,NATD,GESM,SF020,Bergbau/Bergtechnik,37,stud_y1
8470,2021,NATA,GESM,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,107,stud_y1
8471,2018,NATA,GESW,SF133,Medienk./Komm.-/Infowissenschaft (ab 08 zu SF303),0,stud_y1
8472,2022,NATD,GESM,SF186,Lernbereich Naturwissenschaft/Sachunterricht,202,stud_y1
8473,2018,NATD,GESW,SF187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,146,stud_y1
8474,2023,NATD,GESW,SF159,Edelstein- und Schmuckdesign,9,stud_y1
8475,2018,NATD,GESM,SF057,Luft- und Raumfahrttechnik,650,stud_y1
8476,2018,NATA,GESM,SF005,Klassische Philologie,1,stud_y1
8477,2020,NATD,GESW,SF043,Neugriechisch,2,stud_y1
8478,2020,NATA,GESM,SF005,Klassische Philologie,3,stud_y1
8479,2020,NATA,GESW,SF135,Rechtswissenschaft,1216,stud_y1
8480,2021,NATA,GESM,SF226,Verfahrenstechnik,198,stud_y1
8481,2018,NATA,GESW,SF135,Rechtswissenschaft,1609,stud_y1
8482,2020,NATD,GESM,SF153,"Südslawisch(Bulgarisch,Serbokroatisch,Slowen.usw.)",0,stud_y1
8483,2018,NATD,GESW,SF041,Sonstiges Orientierungsstudium,0,stud_y1
8484,2022,NATD,GESW,SF034,Dänisch,5,stud_y1
8485,2020,NATD,GESW,SF189,Niederdeutsch,0,stud_y1
8486,2018,NATA,GESM,SF245,Sozialpädagogik,8,stud_y1
8487,2023,NATD,GESW,SF013,Architektur,2979,stud_y1
8488,2019,NATD,GESM,SF038,Lateinamerika-Studien,15,stud_y1
8489,2021,NATD,GESM,SF132,Psychologie,2247,stud_y1
8490,2023,NATA,GESW,SF173,Ethnologie,77,stud_y1
8491,2019,NATA,GESM,SF224,Physikal. Technik/Mechanische Verfahrenstechnik,173,stud_y1
8492,2018,NATD,GESM,SF151,Sprachheilpädagogik/Logopädie (ab 2016 zu SF190),0,stud_y1
8493,2021,NATD,GESW,SF320,Ernährungswissenschaft,736,stud_y1
8494,2019,NATD,GESW,SF320,Ernährungswissenschaft,700,stud_y1
8495,2019,NATD,GESM,SF132,Psychologie,2278,stud_y1
8496,2020,NATD,GESM,SF059,Französisch,115,stud_y1
8497,2022,NATA,GESM,SF253,Sozialwesen,46,stud_y1
8498,2021,NATD,GESM,SF038,Lateinamerika-Studien,6,stud_y1
8499,2023,NATA,GESW,SF079,Informatik,2326,stud_y1
8500,2021,NATA,GESW,SF164,Jazz und Popularmusik,17,stud_y1
8501,2023,NATA,GESM,SF234,Pflegewissenschaft/-management,28,stud_y1
8502,2023,NATD,GESM,SF021,Betriebswirtschaftslehre,14345,stud_y1
8503,2019,NATD,GESW,SF226,Verfahrenstechnik,496,stud_y1
8504,2022,NATA,GESM,SF014,Astrophysik und Astronomie,34,stud_y1
8505,2019,NATA,GESW,SF163,Rhythmik,1,stud_y1
8506,2022,NATA,GESM,SF254,Sachunterricht (einschließlich Schulgarten),2,stud_y1
8507,2022,NATA,GESW,SF144,Technische Kybernetik,1,stud_y1
8508,2023,NATD,GESM,SF167,Europäische Wirtschaft,125,stud_y1
8509,2021,NATD,GESW,SF071,Haushalts- und Ernährungswissenschaft,680,stud_y1
8510,2021,NATD,GESW,SF227,Weinbau und Kellerwirtschaft,57,stud_y1
8511,2019,NATA,GESM,SF464,Facility Management,10,stud_y1
8512,2023,NATD,GESW,SF253,Sozialwesen,2319,stud_y1
8513,2020,NATD,GESM,SF152,Allg. Sprachwissenschaft/Indogermanistik,170,stud_y1
8514,2022,NATD,GESW,SF033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,351,stud_y1
8515,2021,NATA,GESM,SF225,Textil- und Bekleidungstechnik/-gewerbe,40,stud_y1
8516,2019,NATD,GESW,SF070,Griechisch,24,stud_y1
8517,2018,NATA,GESW,SF134,Raumplanung,176,stud_y1
8518,2020,NATA,GESM,SF245,Sozialpädagogik,4,stud_y1
8519,2022,NATD,GESM,SF187,Asiatische Sprachen u.Kulturen/Asienwissenschaften,45,stud_y1
8520,2020,NATD,GESM,SF548,Ur- und Frühgeschichte,22,stud_y1
8521,2022,NATD,GESW,SF429,Stahlbau,0,stud_y1
8522,2019,NATA,GESW,SF069,Grafikdesign/Kommunikationsgestaltung,623,stud_y1
8523,2023,NATD,GESM,SF261,Innere Verwaltung,436,stud_y1
8524,2022,NATD,GESM,SF041,Sonstiges Orientierungsstudium,33,stud_y1
8525,2020,NATD,GESW,SF282,Biotechnologie,1057,stud_y1
8526,2022,NATD,GESW,SF273,Mittlere und neuere Geschichte,17,stud_y1
8527,2020,NATA,GESW,SF234,Pflegewissenschaft/-management,115,stud_y1
8528,2018,NATD,GESW,SF284,Angewandte Sprachwissenschaft,482,stud_y1
8529,2018,NATA,GESW,SF234,Pflegewissenschaft/-management,72,stud_y1
8530,2020,NATD,GESW,SF284,Angewandte Sprachwissenschaft,431,stud_y1
8531,2022,NATD,GESW,SF179,Wirtschaftsingenieurw.m.wirtschaftswiss.Schwerpkt.,691,stud_y1
8532,2019,NATD,GESM,SF135,Rechtswissenschaft,4961,stud_y1
8533,2018,NATA,GESM,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),344,stud_y1
8534,2020,NATD,GESW,SF044,Ost- und Südosteuropa-Studien,11,stud_y1
8535,2021,NATD,GESW,SF125,Agrarökonomie,47,stud_y1
8536,2022,NATA,GESM,SF010,Arabisch/Arabistik,10,stud_y1
8537,2019,NATA,GESM,SF075,Holzwirtschaft,6,stud_y1
8538,2021,NATD,GESW,SF365,Pädagogik der frühen Kindheit,524,stud_y1
8539,2018,NATD,GESM,SF054,Film und Fernsehen,155,stud_y1
8540,2019,NATD,GESW,SF365,Pädagogik der frühen Kindheit,509,stud_y1
8541,2021,NATA,GESM,SF075,Holzwirtschaft,4,stud_y1
8542,2022,NATD,GESM,SF180,Kaukasistik,0,stud_y1
8543,2021,NATA,GESW,SF065,Geologie/Paläontologie,7,stud_y1
8544,2018,NATD,GESW,SF044,Ost- und Südosteuropa-Studien,21,stud_y1
8545,2023,NATD,GESW,SF114,Musikwissenschaft/-geschichte,200,stud_y1
8546,2021,NATD,GESM,SF135,Rechtswissenschaft,4634,stud_y1
8547,2019,NATA,GESW,SF066,Geophysik,29,stud_y1
8548,2022,NATA,GESW,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0,stud_y1
8549,2023,NATA,GESM,SF081,Iranistik,8,stud_y1
8550,2023,NATD,GESM,SF022,Informations-/Bibliothekswiss. (nicht f. Verw.-FH),50,stud_y1
8551,2021,NATA,GESW,SF316,Elektronische Energietechnik,18,stud_y1
8552,2022,NATA,GESW,SF001,Ägyptologie,7,stud_y1
8553,2023,NATD,GESM,SF168,Justizvollzug,25,stud_y1
8554,2018,NATD,GESM,SF304,Medienwirtschaft/Medienmanagement,539,stud_y1
8555,2023,NATA,GESW,SF321,Erwachsenenbildung und außerschulische Jugendbild.,13,stud_y1
8556,2019,NATD,GESW,SF125,Agrarökonomie,65,stud_y1
8557,2018,NATD,GESM,SF294,Materialwissenschaften,134,stud_y1
8558,2022,NATA,GESM,SF157,Mikroelektronik,125,stud_y1
8559,2022,NATD,GESW,SF032,Chemie,1970,stud_y1
8560,2020,NATD,GESM,SF053,"Evangelische Theologie, - Religionslehre",267,stud_y1
8561,2022,NATA,GESW,SF147,Sozialkunde,12,stud_y1
8562,2020,NATD,GESM,SF209,Tschechisch,1,stud_y1
8563,2022,NATD,GESM,SF086,"Katholische Theologie, - Religionslehre",133,stud_y1
8564,2020,NATA,GESM,SF004,Interdisz. Studien (Schwerpunkt Geisteswiss.),260,stud_y1
8565,2020,NATD,GESM,SF303,Kommunikationswissenschaft/Publizistik,513,stud_y1
8566,2020,NATD,GESW,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),99,stud_y1
8567,2022,NATD,GESW,SF272,Alte Geschichte,20,stud_y1
8568,2018,NATD,GESM,SF544,"Ev. Religionspädagogik, kirchliche Bildungsarbeit",47,stud_y1
8569,2023,NATA,GESW,SF227,Weinbau und Kellerwirtschaft,34,stud_y1
8570,2023,NATA,GESM,SF237,Math.Stat./Wahrscheinlichkeitsr. (ab 2020 z.SF312),0,stud_y1
8571,2023,NATA,GESW,SF071,Haushalts- und Ernährungswissenschaft,53,stud_y1
8572,2023,NATD,GESM,SF262,Bibliothekswesen,0,stud_y1
8573,2018,NATD,GESW,SF043,Neugriechisch,4,stud_y1
8574,2023,NATD,GESW,SF113,Musikerziehung,327,stud_y1
8575,2021,NATA,GESM,SF170,Verhaltensgestörtenpädagogik (ab 2016 zu SF190),0,stud_y1
8576,2019,NATD,GESM,SF134,Raumplanung,257,stud_y1
8577,2021,NATD,GESM,SF134,Raumplanung,217,stud_y1
8578,2018,NATA,GESM,SF149,Soziologie,144,stud_y1
8579,2020,NATA,GESM,SF149,Soziologie,141,stud_y1
8580,2023,NATA,GESW,SF073,Judaistik/Hebräisch,12,stud_y1
8581,2020,NATD,GESM,SF199,Lernbereich Technik,72,stud_y1
8582,2021,NATD,GESW,SF220,Milch- und Molkereiwirtschaft,2,stud_y1
8583,2022,NATD,GESW,SF178,Wirtschafts-/Sozialgeografie,1,stud_y1
8584,2018,NATA,GESM,SF003,Agrarwissenschaft/Landwirtschaft,235,stud_y1
8585,2018,NATD,GESW,SF283,Landschaftsökol./Biogeografie (ab 2012 ohne SF385),95,stud_y1
8586,2023,NATD,GESW,SF353,Pflanzenproduktion,44,stud_y1
8587,2018,NATA,GESW,SF235,Fahrzeugtechnik,60,stud_y1
8588,2023,NATD,GESM,SF169,Ethik,13,stud_y1
8589,2018,NATD,GESM,SF305,Medientechnik,776,stud_y1
8590,2023,NATD,GESW,SF019,Orientierungsstudium MINT,10,stud_y1
8591,2022,NATD,GESM,SF181,Wirtschaftspädagogik,279,stud_y1
8592,2021,NATA,GESM,SF076,Hütten- und Gießereiwesen,58,stud_y1
8593,2021,NATA,GESW,SF064,Naturschutz,66,stud_y1
8594,2021,NATD,GESW,SF126,Pharmazie,1238,stud_y1
8595,2022,NATA,GESM,SF011,Arbeitslehre/Wirtschaftslehre,3,stud_y1
8596,2019,NATA,GESM,SF074,Transport-/Fördertechnik,1,stud_y1
8597,2023,NATD,GESW,SF259,Auswärtige Angelegenheiten,42,stud_y1
8598,2019,NATD,GESW,SF220,Milch- und Molkereiwirtschaft,2,stud_y1
8599,2018,NATD,GESW,SF189,Niederdeutsch,0,stud_y1
8600,2018,NATD,GESM,SF055,Orientierungsstudium Gesellschaftswissenschaften,0,stud_y1
8601,2019,NATA,GESW,SF316,Elektronische Energietechnik,27,stud_y1
8602,2019,NATA,GESW,SF160,Computerlinguistik,61,stud_y1
8603,2023,NATA,GESM,SF080,Instrumentalmusik,411,stud_y1
8604,2022,NATA,GESM,SF158,Turkologie,6,stud_y1
8605,2019,NATA,GESW,SF067,Germanistik/Deutsch,2194,stud_y1
8606,2023,NATD,GESM,SF263,Polizei/Verfassungsschutz,3417,stud_y1
8607,2020,NATD,GESM,SF302,Medienwissenschaft,372,stud_y1
8608,2022,NATD,GESW,SF271,Deutsch als Fremdsprache oder als Zweitsprache,122,stud_y1
8609,2020,NATD,GESM,SF292,Islamische Studien/Islamische Theologie,33,stud_y1
8610,2019,NATD,GESW,SF126,Pharmazie,1142,stud_y1
8611,2023,NATD,GESM,SF023,Bildende Kunst/Grafik,73,stud_y1
8612,2021,NATD,GESW,SF127,Philosophie,1058,stud_y1
8613,2022,NATA,GESM,SF012,Archäologie,34,stud_y1
8614,2022,NATA,GESW,SF146,Slawistik (Slawische Philologie),80,stud_y1
8615,2020,NATD,GESM,SF208,Soziale Arbeit,2047,stud_y1
8616,2020,NATD,GESM,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0,stud_y1
8617,2022,NATD,GESW,SF177,Werkstofftechnik,104,stud_y1
8618,2018,NATD,GESM,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",31,stud_y1
8619,2018,NATA,GESM,SF002,Afrikanistik,29,stud_y1
8620,2023,NATA,GESW,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),405,stud_y1
8621,2022,NATD,GESW,SF031,Byzantinistik,0,stud_y1
8622,2020,NATA,GESM,SF003,Agrarwissenschaft/Landwirtschaft,210,stud_y1
8623,2022,NATD,GESM,SF087,Körperbehindertenpädagogik (ab 2016 zu SF190),0,stud_y1
8624,2018,NATA,GESM,SF242,Innenarchitektur,25,stud_y1
8625,2020,NATD,GESM,SF052,Erziehungswissenschaft (Pädagogik),1338,stud_y1
8626,2020,NATA,GESW,SF235,Fahrzeugtechnik,40,stud_y1
8627,2019,NATD,GESM,SF231,Druck- und Reproduktionstechnik,64,stud_y1
8628,2023,NATA,GESW,SF074,Transport-/Fördertechnik,0,stud_y1
8629,2020,NATD,GESW,SF140,Angewandte Systemwissenschaften,45,stud_y1
8630,2021,NATD,GESM,SF231,Druck- und Reproduktionstechnik,66,stud_y1
8631,2018,NATD,GESW,SF140,Angewandte Systemwissenschaften,50,stud_y1
8632,2018,NATD,GESW,SF380,Mechatronik,229,stud_y1
8633,2020,NATA,GESW,SF232,Gesundheitswissenschaften/-management,434,stud_y1
8634,2018,NATA,GESW,SF138,Agrarbiologie,48,stud_y1
8635,2020,NATD,GESM,SF056,Finno-Ugristik,4,stud_y1
8636,2020,NATD,GESW,SF286,Mikrosystemtechnik,26,stud_y1
8637,2021,NATA,GESM,SF073,Judaistik/Hebräisch,3,stud_y1
8638,2018,NATA,GESM,SF148,Sozialwissenschaften,249,stud_y1
8639,2022,NATA,GESM,SF154,Lernbereich Gesellschaftslehre,1,stud_y1
8640,2021,NATA,GESW,SF161,Diakoniewissenschaft,8,stud_y1
8641,2021,NATD,GESW,SF221,Bioinformatik,87,stud_y1
8642,2018,NATD,GESW,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0,stud_y1
8643,2019,NATA,GESW,SF063,Geistigbeh./Prakt.-Bildb.-Pädag.(ab 2016 zu SF190),0,stud_y1
8644,2023,NATD,GESW,SF018,Berufsbezogene Fremdsprachenausbildung,103,stud_y1
8645,2019,NATD,GESW,SF221,Bioinformatik,106,stud_y1
8646,2021,NATD,GESM,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",57,stud_y1
8647,2018,NATD,GESM,SF208,Soziale Arbeit,1870,stud_y1
8648,2018,NATD,GESM,SF198,Managem.im Gesundh.-u.Sozialber.(ab 2004 zu SF232),0,stud_y1
8649,2020,NATD,GESW,SF046,Sozialmed./Öff. Gesundheitsw. (ab 2004 zu SF232),0,stud_y1
8650,2018,NATD,GESW,SF286,Mikrosystemtechnik,35,stud_y1
8651,2019,NATA,GESM,SF073,Judaistik/Hebräisch,2,stud_y1
8652,2023,NATD,GESW,SF258,Arbeitsverwaltung,146,stud_y1
8653,2022,NATD,GESM,SF088,Optoelektronik,21,stud_y1
8654,2021,NATA,GESW,SF067,Germanistik/Deutsch,1327,stud_y1
8655,2022,NATD,GESW,SF270,Berufs- und Wirtschaftspädagogik,67,stud_y1
8656,2019,NATD,GESW,SF127,Philosophie,1328,stud_y1
8657,2023,NATA,GESM,SF333,Haushaltswissenschaft,0,stud_y1
8658,2018,NATD,GESM,SF302,Medienwissenschaft,403,stud_y1
8659,2018,NATD,GESM,SF292,Islamische Studien/Islamische Theologie,15,stud_y1
8660,2023,NATD,GESM,SF264,Sozialversicherung,193,stud_y1
8661,2019,NATA,GESW,SF064,Naturschutz,52,stud_y1
8662,2018,NATD,GESM,SF052,Erziehungswissenschaft (Pädagogik),1384,stud_y1
8663,2023,NATD,GESM,SF024,Europäische Ethnologie und Kulturwissenschaft,77,stud_y1
8664,2020,NATA,GESM,SF242,Innenarchitektur,23,stud_y1
8665,2022,NATD,GESM,SF182,Internationale Betriebswirtschaft/Management,1848,stud_y1
8666,2021,NATD,GESW,SF128,Physik,1553,stud_y1
8667,2020,NATA,GESM,SF002,Afrikanistik,28,stud_y1
8668,2020,NATD,GESM,SF305,Medientechnik,722,stud_y1
8669,2022,NATD,GESW,SF176,Werkerziehung,7,stud_y1
8670,2022,NATA,GESW,SF003,Agrarwissenschaft/Landwirtschaft,354,stud_y1
8671,2018,NATA,GESM,SF001,Ägyptologie,23,stud_y1
8672,2019,NATD,GESM,SF137,"Romanistik (Roman.Philologie,Einzelsprach. a.n.g.)",80,stud_y1
8673,2020,NATD,GESM,SF545,"Kath. Religionspäd., kirchliche Bildungsarbeit",24,stud_y1
8674,2018,NATA,GESM,SF241,Kerntechnik/Kernverfahrenstechn.(ab 2020 zu SF211),0,stud_y1
8675,2022,NATD,GESW,SF030,"Interdisz.Studien(Schwerp.Rechts-,Wirt.-u.Sozialw)",838,stud_y1
8676,2020,NATA,GESW,SF138,Agrarbiologie,78,stud_y1
8677,2022,NATA,GESW,SF149,Soziologie,289,stud_y1
8678,2023,NATA,GESM,SF083,Islamwissenschaft,5,stud_y1
8679,2020,NATA,GESM,SF148,Sozialwissenschaften,178,stud_y1
8680,2018,NATA,GESW,SF231,Druck- und Reproduktionstechnik,14,stud_y1
8681,2019,NATA,GESM,SF072,Interdisz. Studien (Schwerp. Ingenieurwissensch.),655,stud_y1
8682,2020,NATD,GESW,SF141,Abfallwirtschaft,4,stud_y1
8683,2023,NATD,GESW,SF257,Arbeits- und Berufsberatung,82,stud_y1
8684,2020,NATA,GESW,SF233,Nichtärztliche Heilberufe/Therapien,142,stud_y1
8685,2018,NATA,GESW,SF233,Nichtärztliche Heilberufe/Therapien,129,stud_y1
8686,2023,NATD,GESW,SF111,Mineralogie,12,stud_y1
8687,2019,NATD,GESM,SF136,Religionswissenschaft,45,stud_y1
8688,2021,NATD,GESM,SF230,Gesang,9,stud_y1
8689,2020,NATD,GESM,SF055,Orientierungsstudium Gesellschaftswissenschaften,0,stud_y1
8690,2020,NATD,GESW,SF287,Neue Medien,180,stud_y1
8691,2021,NATA,GESM,SF074,Transport-/Fördertechnik,5,stud_y1
8692,2018,NATA,GESM,SF147,Sozialkunde,7,stud_y1
8693,2023,NATA,GESW,SF075,Holzwirtschaft,4,stud_y1
8694,2021,NATA,GESW,SF160,Computerlinguistik,108,stud_y1
8695,2021,NATD,GESW,SF222,Kommunikations- und Informationstechnik,64,stud_y1
8696,2019,NATD,GESW,SF222,Kommunikations- und Informationstechnik,93,stud_y1
8697,2023,NATD,GESM,SF025,Biochemie,351,stud_y1
8698,2018,NATD,GESM,SF053,"Evangelische Theologie, - Religionslehre",367,stud_y1
8699,2020,NATD,GESW,SF047,Krankenpflege-Ausbildung (ab 2004 zu SF234),0,stud_y1
8700,2022,NATA,GESM,SF155,Theaterwissenschaft,12,stud_y1
8701,2018,NATA,GESW,SF139,Russisch,40,stud_y1
